t;fuego;arboles;vacios
121;52057;106074;104013
122;52222;105450;104472
123;52356;105073;104715
124;52149;105180;104815
125;52085;105739;104320
126;52200;105620;104324
127;52433;105553;104158
128;52417;105294;104433
129;52280;105343;104521
130;52223;105278;104643
131;52461;105071;104612
132;52113;104854;105177
133;51968;105542;104634
134;52117;105459;104568
135;52295;105508;104341
136;52324;105330;104490
137;52036;105474;104634
138;51953;105747;104444
139;52115;105954;104075
140;52250;105907;103987
141;52406;105539;104199
142;52389;105136;104619
143;51952;105771;104421
144;52097;105846;104201
145;52313;105827;104004
146;52409;105335;104400
147;52443;105000;104701
148;52057;105289;104798
149;52096;105500;104548
150;52202;105596;104346
1;39333;65339;157472
2;31360;78514;152270
3;25042;129723;107379
4;34950;148512;78682
5;50789;136885;74470
6;62348;111680;88116
7;60680;95096;106368
8;50220;98176;113748
9;44703;110449;106992
10;48142;115839;98163
11;53901;111076;97167
12;55609;104009;102526
13;53686;101459;106999
14;50850;104227;107067
15;50382;107454;104308
16;51871;107643;102630
17;53185;105744;103215
18;53246;104153;104745
19;52117;104430;105597
20;51777;105644;104723
21;52326;105636;104182
22;52685;105006;104453
23;52568;104683;104893
24;52225;105007;104912
25;52106;105612;104426
26;52499;105164;104481
27;52547;104695;104902
28;52223;104810;105111
29;51713;105836;104595
30;52146;106216;103782
31;52836;105223;104085
32;53033;104613;104498
33;52500;104078;105566
34;51995;104442;105707
35;51520;105918;104706
36;52245;106034;103865
37;52702;104884;104558
38;52395;104698;105051
39;52132;105229;104783
40;52264;105447;104433
41;52261;105373;104510
42;52552;105032;104560
43;52422;104920;104802
44;52235;105022;104887
45;52138;105347;104659
46;52253;105637;104254
47;52228;105278;104638
48;52306;105412;104426
49;52336;105281;104527
50;52346;105418;104380
51;52358;105217;104569
52;52608;104826;104710
53;52551;104628;104965
54;52232;104826;105086
55;52084;105550;104510
56;52404;105501;104239
57;52842;104695;104607
58;52538;104460;105146
59;51891;105293;104960
60;52081;105837;104226
61;52456;105441;104247
62;52521;105015;104608
63;52341;104889;104914
64;52065;105399;104680
65;52160;105376;104608
66;52179;105612;104353
67;52364;105009;104771
68;52305;104965;104874
69;52158;105071;104915
70;52111;105396;104637
71;51978;106071;104095
72;52699;105233;104212
73;52467;104762;104915
74;52241;104897;105006
75;52151;105021;104972
76;52048;105483;104613
77;52186;105733;104225
78;52515;105255;104374
79;52521;105101;104522
80;52492;104760;104892
81;52108;105285;104751
82;52226;105534;104384
83;52164;105495;104485
84;52119;105774;104251
85;52489;105404;104251
86;52554;104814;104776
87;52207;105036;104901
88;51846;105513;104785
89;52124;105843;104177
90;52519;105423;104202
91;52527;104902;104715
92;52113;105332;104699
93;52005;105570;104569
94;52004;105728;104412
95;51992;105893;104259
96;52397;105625;104122
97;52508;105095;104541
98;52264;105054;104826
99;51740;105592;104812
100;51602;106465;104077
101;52397;106005;103742
102;52588;105193;104363
103;52444;104923;104777
104;52073;105752;104319
105;52137;105699;104308
106;52318;105741;104085
107;52391;105463;104290
108;52393;105033;104718
109;52448;104940;104756
110;52296;105022;104826
111;51982;105479;104683
112;51923;105780;104441
113;52342;105878;103924
114;52383;105361;104400
115;52274;105105;104765
116;51907;105288;104949
117;51924;105880;104340
118;51967;106137;104040
119;52508;105766;103870
120;52371;105484;104289
121;52198;105544;104402
122;52220;105604;104320
123;52351;105467;104326
124;52177;105343;104624
125;52015;105451;104678
126;52094;105786;104264
127;52218;105620;104306
128;52323;105386;104435
129;52169;105624;104351
130;52137;105725;104282
131;52251;105835;104058
132;52302;105672;104170
133;52175;105563;104406
134;52138;105525;104481
135;52122;106121;103901
136;52498;105705;103941
137;52588;104756;104800
138;52166;105332;104646
139;52237;105275;104632
140;52424;104969;104751
141;52234;104990;104920
142;52446;105479;104219
143;52354;105294;104496
144;52444;105099;104601
145;52106;105465;104573
146;52467;105326;104351
147;52516;104980;104648
148;52152;105154;104838
149;52119;105633;104392
150;52259;105901;103984
1;39435;65651;157058
2;31431;78420;152293
3;25316;129298;107530
4;35185;147833;79126
5;50588;136393;75163
6;61848;111961;88335
7;60539;95607;105998
8;50457;98093;113594
9;44811;110118;107215
10;47781;115912;98451
11;53066;112266;96812
12;55922;104890;101332
13;54064;101741;106339
14;50856;104103;107185
15;49930;107803;104411
16;51375;108459;102310
17;53572;106120;102452
18;53715;103839;104590
19;52380;104000;105764
20;51640;105061;105443
21;52033;105795;104316
22;52311;105848;103985
23;52761;105032;104351
24;52507;104619;105018
25;52241;105267;104636
26;52148;105267;104729
27;52236;105519;104389
28;52449;105678;104017
29;52717;105089;104338
30;52649;104425;105070
31;52461;104500;105183
32;52304;104750;105090
33;52109;105193;104842
34;52252;105445;104447
35;52594;104875;104675
36;52675;104408;105061
37;52341;104100;105703
38;51911;104900;105333
39;52092;105401;104651
40;52293;105546;104305
41;52478;105237;104429
42;52305;105048;104791
43;52420;105028;104696
44;52410;105062;104672
45;52476;105029;104639
46;52302;105171;104671
47;52103;105405;104636
48;52236;105343;104565
49;52353;105340;104451
50;52235;105523;104386
51;52261;105497;104386
52;52169;105352;104623
53;52300;105211;104633
54;52191;105328;104625
55;52148;105661;104335
56;52335;105462;104347
57;52320;105121;104703
58;52305;105368;104471
59;52365;105401;104378
60;52569;104813;104762
61;52190;105059;104895
62;52003;105275;104866
63;52102;105633;104409
64;52350;105827;103967
65;52653;105214;104277
66;52533;104861;104750
67;52466;104526;105152
68;51982;105040;105122
69;52067;105674;104403
70;52281;105528;104335
71;52509;105314;104321
72;52388;104876;104880
73;52291;105111;104742
74;52250;105126;104768
75;52180;105506;104458
76;52139;105651;104354
77;52537;105520;104087
78;52561;104897;104686
79;52150;104736;105258
80;51937;105410;104797
81;51947;105823;104374
82;52577;105342;104225
83;52347;105196;104601
84;52231;105407;104506
85;52176;105568;104400
86;52041;105298;104805
87;52148;105704;104292
88;52133;105651;104360
89;52502;105638;104004
90;52472;105131;104541
91;52440;105055;104649
92;52139;105226;104779
93;52074;105572;104498
94;52086;105920;104138
95;52033;106138;103973
96;52257;105825;104062
97;52761;104992;104391
98;52392;104748;105004
99;51923;105301;104920
100;51728;105789;104627
101;52111;106206;103827
102;52433;105822;103889
103;52520;105233;104391
104;52306;105200;104638
105;52089;105301;104754
106;52096;105693;104355
107;52179;105826;104139
108;52195;105817;104132
109;52376;105257;104511
110;51980;105882;104282
111;52305;105957;103882
112;52284;105579;104281
113;52350;105248;104546
114;52139;105141;104864
115;51974;105624;104546
116;52052;105876;104216
117;52209;105738;104197
118;52500;105068;104576
119;52391;105130;104623
120;51914;105663;104567
121;52147;105770;104227
122;52505;105285;104354
123;52386;105169;104589
124;52108;105431;104605
125;52009;105559;104576
126;51971;105872;104301
127;52195;105924;104025
128;52251;105640;104253
129;52360;105377;104407
130;52446;105069;104629
131;52202;105126;104816
132;52023;105479;104642
133;51805;105910;104429
134;52180;105960;104004
135;52538;105390;104216
136;52311;104835;104998
137;52081;105322;104741
138;52004;105899;104241
139;52263;105966;103915
140;52594;105368;104182
141;52440;104884;104820
142;52123;104936;105085
143;52065;105521;104558
144;52154;105568;104422
145;51968;105716;104460
146;52046;106055;104043
147;52376;105756;104012
148;52346;105451;104347
149;52259;105524;104361
150;52323;105512;104309
1;39654;65409;157081
2;31325;78460;152359
3;25140;129452;107552
4;34985;148525;78634
5;50417;137686;74041
6;62145;112461;87538
7;60937;95136;106071
8;50415;97806;113923
9;44766;110129;107249
10;47453;115948;98743
11;53061;112351;96732
12;55425;105423;101296
13;53768;102253;106123
14;51029;104406;106709
15;50297;107598;104249
16;51719;107928;102497
17;53091;105774;103279
18;53164;104163;104817
19;52243;104427;105474
20;51508;106044;104592
21;52252;106252;103640
22;52844;105113;104187
23;52424;104706;105014
24;51999;105395;104750
25;52180;105433;104531
26;52325;105275;104544
27;52398;105006;104740
28;51975;105234;104935
29;51870;105805;104469
30;52149;105835;104160
31;52419;105519;104206
32;52387;105234;104523
33;52278;105157;104709
34;52436;105185;104523
35;52238;105318;104588
36;52327;105091;104726
37;52209;105107;104828
38;52369;105150;104625
39;52279;104759;105106
40;52034;105262;104848
41;52036;105777;104331
42;52545;105411;104188
43;52682;104768;104694
44;52435;104679;105030
45;52034;105223;104887
46;52171;105228;104745
47;52152;105301;104691
48;52257;105473;104414
49;52257;105430;104457
50;52367;105115;104662
51;52352;104989;104803
52;52340;105257;104547
53;52569;104748;104827
54;52357;105017;104770
55;52129;105231;104784
56;52292;105390;104462
57;52228;105107;104809
58;52176;105275;104693
59;52384;105102;104658
60;52381;105356;104407
61;52144;105303;104697
62;52263;105579;104302
63;52339;105332;104473
64;52551;104944;104649
65;52327;104755;105062
66;52056;105173;104915
67;52233;105211;104700
68;52009;105426;104709
69;52221;105563;104360
70;52335;105436;104373
71;52405;104927;104812
72;52317;105081;104746
73;52211;104923;105010
74;51877;105460;104807
75;51924;105944;104276
76;52279;105857;104008
77;52245;105546;104353
78;52281;105699;104164
79;52351;105451;104342
80;52312;105331;104501
81;52482;105267;104395
82;52319;105266;104559
83;52276;105254;104614
84;52017;105278;104849
85;52171;105299;104674
86;52218;105365;104561
87;52323;105237;104584
88;52261;105288;104595
89;51947;105504;104693
90;52031;105924;104189
91;52433;105711;104000
92;52314;105341;104489
93;52309;105451;104384
94;52277;105291;104576
95;51950;105778;104416
96;52359;105841;103944
97;52492;105200;104452
98;52558;104929;104657
99;52345;104970;104829
100;52181;105344;104619
101;52059;105443;104642
102;52097;105548;104499
103;52098;105795;104251
104;52218;105751;104175
105;52341;105613;104190
106;52386;105205;104553
107;52468;104755;104921
108;52040;105127;104977
109;52108;105594;104442
110;52179;105856;104109
111;52080;105954;104110
112;52431;105666;104047
113;52469;105344;104331
114;52181;105304;104659
115;51904;105591;104649
116;52024;106099;104021
117;52395;105901;103848
118;52658;105348;104138
119;52573;104672;104899
120;52082;104896;105166
121;51881;105570;104693
122;52210;105881;104053
123;52586;105279;104279
124;52511;104823;104810
125;52031;104974;105139
126;52087;105205;104852
127;52028;105783;104333
128;52229;105535;104380
129;52278;105215;104651
130;52037;105825;104282
131;52164;105476;104504
132;52275;105840;104029
133;52352;105153;104639
134;52182;105416;104546
135;52198;105362;104584
136;51976;105785;104383
137;52221;105518;104405
138;52562;104970;104612
139;52228;105305;104611
140;51925;106029;104190
141;52249;106181;103714
142;52566;105249;104329
143;52437;104752;104955
144;51878;105641;104625
145;51954;106180;104010
146;52365;105665;104114
147;52277;105371;104496
148;52266;105129;104749
149;52105;105124;104915
150;51700;106196;104248
1;39407;65688;157049
2;31512;77984;152648
3;24817;129291;108036
4;34688;148573;78883
5;50445;137596;74103
6;61906;112619;87619
7;60592;95930;105622
8;50548;98223;113373
9;45101;109872;107171
10;47786;115749;98609
11;53262;111686;97196
12;55460;105027;101657
13;53839;102219;106086
14;51365;103834;106945
15;50636;106514;104994
16;51718;107126;103300
17;52755;106035;103354
18;53166;104597;104381
19;52439;104261;105444
20;51940;105000;105204
21;52196;105386;104562
22;52477;105290;104377
23;52552;104967;104625
24;52504;105004;104636
25;52449;104926;104769
26;52405;104777;104962
27;52256;104614;105274
28;52113;105174;104857
29;51917;105544;104683
30;52422;105381;104341
31;52386;105160;104598
32;52281;105170;104693
33;52078;105623;104443
34;52302;105508;104334
35;52399;105102;104643
36;52319;105161;104664
37;52303;105132;104709
38;52214;105241;104689
39;52462;105154;104528
40;52487;104942;104715
41;52553;105059;104532
42;52564;104595;104985
43;52176;104825;105143
44;52101;105242;104801
45;52256;105195;104693
46;52255;105191;104698
47;52178;105484;104482
48;52332;105518;104294
49;52425;105101;104618
50;52480;105237;104427
51;52410;104903;104831
52;52277;105128;104739
53;52105;105542;104497
54;52158;105732;104254
55;52438;105183;104523
56;52415;105091;104638
57;52359;104840;104945
58;52277;104885;104982
59;52036;104963;105145
60;52205;105324;104615
61;52142;105260;104742
62;52107;105456;104581
63;52151;105732;104261
64;52416;105282;104446
65;52138;105500;104506
66;52064;105545;104535
67;52336;105596;104212
68;52305;105330;104509
69;52441;105309;104394
70;52357;105421;104366
71;52158;105502;104484
72;52267;105620;104257
73;52243;105514;104387
74;52311;105414;104419
75;52373;105210;104561
76;52206;104927;105011
77;51921;105436;104787
78;52235;105456;104453
79;52274;105467;104403
80;52419;105131;104594
81;52445;104979;104720
82;52369;105296;104479
83;52110;105475;104559
84;52073;105714;104357
85;52436;105424;104284
86;52815;104493;104836
87;52330;104332;105482
88;51837;105231;105076
89;51971;105879;104294
90;52419;105455;104270
91;52432;105352;104360
92;52267;105031;104846
93;52192;105245;104707
94;52169;105501;104474
95;52268;105488;104388
96;52424;105437;104283
97;52390;105005;104749
98;52035;105352;104757
99;51980;105962;104202
100;52440;105330;104374
101;52207;105278;104659
102;52102;105373;104669
103;52241;105528;104375
104;52250;105477;104417
105;52431;105356;104357
106;52257;105276;104611
107;52469;105255;104420
108;52371;105188;104585
109;52356;104797;104991
110;52278;105095;104771
111;52317;105126;104701
112;52322;105435;104387
113;52328;105157;104659
114;52543;104794;104807
115;52191;104925;105028
116;51869;105483;104792
117;52022;106110;104012
118;52278;106062;103804
119;52480;105396;104268
120;52313;105175;104656
121;52180;105259;104705
122;52067;105446;104631
123;52500;105351;104293
124;52161;105451;104532
125;52055;105456;104633
126;52161;105667;104316
127;52099;105520;104525
128;52339;105278;104527
129;52090;105546;104508
130;52105;105789;104250
131;52226;105659;104259
132;52275;105473;104396
133;52319;105263;104562
134;52140;105505;104499
135;52290;105358;104496
136;52367;105284;104493
137;52390;105208;104546
138;52143;105127;104874
139;52080;105484;104580
140;52055;105539;104550
141;52266;105622;104256
142;52496;105302;104346
143;52355;104960;104829
144;52072;105665;104407
145;52099;105898;104147
146;52312;105819;104013
147;52385;105418;104341
148;52617;104743;104784
149;51881;105139;105124
150;51739;105956;104449
1;39596;65330;157218
2;31454;78371;152319
3;25017;129584;107543
4;34933;148423;78788
5;50693;137100;74351
6;62188;112397;87559
7;60352;95846;105946
8;50289;98391;113464
9;45093;109759;107292
10;47942;115585;98617
11;53345;111354;97445
12;55436;104636;102072
13;53408;102209;106527
14;50858;104545;106741
15;50181;107747;104216
16;51619;108278;102247
17;53207;106411;102526
18;53545;104258;104341
19;52699;103866;105579
20;51658;104891;105595
21;51711;106025;104408
22;52305;106034;103805
23;52846;105147;104151
24;52837;104653;104654
25;52537;104622;104985
26;52052;104998;105094
27;52080;105378;104686
28;52345;105479;104320
29;52618;105001;104525
30;52168;105221;104755
31;52129;105551;104464
32;52196;105883;104065
33;52420;105148;104576
34;52521;104869;104754
35;52340;105138;104666
36;52392;105149;104603
37;52525;105006;104613
38;52363;105115;104666
39;52320;105063;104761
40;52457;105306;104381
41;52225;105262;104657
42;52102;105490;104552
43;52191;105656;104297
44;52645;105159;104340
45;52578;104767;104799
46;51919;105252;104973
47;52010;105693;104441
48;52104;105873;104167
49;52616;105198;104330
50;52628;104835;104681
51;52395;104768;104981
52;52118;105004;105022
53;52037;105402;104705
54;52059;105744;104341
55;52365;105636;104143
56;52451;105185;104508
57;52510;105071;104563
58;52491;105074;104579
59;52312;105089;104743
60;52312;105411;104421
61;52178;105599;104367
62;52547;105318;104279
63;52484;104824;104836
64;52320;104505;105319
65;51778;105430;104936
66;51889;105886;104369
67;52347;105911;103886
68;52423;105638;104083
69;52524;104981;104639
70;52015;105237;104892
71;52061;105815;104268
72;52336;105832;103976
73;52526;105248;104370
74;52474;104705;104965
75;52113;104828;105203
76;51906;105596;104642
77;52075;105886;104183
78;52460;105586;104098
79;52590;104870;104684
80;52185;105087;104872
81;51925;105524;104695
82;52015;106163;103966
83;52154;106105;103885
84;52531;105511;104102
85;52603;104869;104672
86;52280;104868;104996
87;52114;105268;104762
88;51942;105352;104850
89;51955;105650;104539
90;52101;105671;104372
91;52098;105845;104201
92;52147;105930;104067
93;52362;105848;103934
94;52359;105378;104407
95;52271;105636;104237
96;52154;105831;104159
97;52315;105591;104238
98;52169;105525;104450
99;52478;105186;104480
100;52420;104962;104762
101;52234;105212;104698
102;51826;105705;104613
103;52303;105798;104043
104;52295;105493;104356
105;52223;105351;104570
106;52578;104771;104795
107;52252;104937;104955
108;51913;105471;104760
109;52206;105308;104630
110;52387;105098;104659
111;52663;104861;104620
112;52257;105008;104879
113;52252;105135;104757
114;52321;104942;104881
115;52149;105346;104649
116;51838;106128;104178
117;52447;106084;103613
118;52488;105590;104066
119;52237;105172;104735
120;52095;105693;104356
121;52009;105974;104161
122;52258;105903;103983
123;52227;105826;104091
124;52200;105786;104158
125;52386;105443;104315
126;52437;105457;104250
127;52377;105205;104562
128;52421;104828;104895
129;52214;105120;104810
130;52077;105360;104707
131;52210;105811;104123
132;52325;105613;104206
133;52486;105092;104566
134;52125;105307;104712
135;52158;105596;104390
136;52254;105459;104431
137;52191;105370;104583
138;52336;105650;104158
139;52252;105552;104340
140;52324;105463;104357
141;52363;105281;104500
142;52214;105354;104576
143;52326;105452;104366
144;52353;105220;104571
145;52286;105059;104799
146;51956;105595;104593
147;52230;106049;103865
148;52497;105504;104143
149;52668;104620;104856
150;52032;104919;105193
1;39210;65495;157439
2;31136;78919;152089
3;25387;129664;107093
4;35471;147692;78981
5;51140;136107;74897
6;62204;111103;88837
7;60282;95116;106746
8;50148;98114;113882
9;44635;110461;107048
10;47867;116034;98243
11;53381;111756;97007
12;55438;104681;102025
13;53723;102231;106190
14;50918;104295;106931
15;50341;107340;104463
16;51802;107617;102725
17;53262;105850;103032
18;53101;104267;104776
19;52293;104380;105471
20;51774;105313;105057
21;51982;105899;104263
22;52334;105647;104163
23;52648;104722;104774
24;52448;104680;105016
25;52438;104590;105116
26;52386;104676;105082
27;52173;105028;104943
28;52206;105326;104612
29;52305;105419;104420
30;52184;105400;104560
31;52174;105448;104522
32;52405;105136;104603
33;52377;104957;104810
34;52058;105344;104742
35;52304;105400;104440
36;52296;105467;104381
37;52481;105090;104573
38;52172;105181;104791
39;52290;105251;104603
40;52204;105357;104583
41;52149;105202;104793
42;52188;105609;104347
43;52309;105267;104568
44;52302;105155;104687
45;52282;105471;104391
46;52017;105609;104518
47;52302;105473;104369
48;52370;105229;104545
49;52242;105126;104776
50;52017;105367;104760
51;52193;105597;104354
52;52458;105373;104313
53;52648;104641;104855
54;52328;104858;104958
55;52160;104985;104999
56;52098;105392;104654
57;52099;105560;104485
58;52458;105589;104097
59;52525;105208;104411
60;52467;104946;104731
61;52325;105058;104761
62;52199;105152;104793
63;52270;105230;104644
64;52247;105578;104319
65;52602;104747;104795
66;52278;104884;104982
67;52052;105322;104770
68;52260;105467;104417
69;52286;105283;104575
70;52243;105081;104820
71;52069;105281;104794
72;52257;105511;104376
73;52234;105495;104415
74;52106;105585;104453
75;52357;105377;104410
76;52496;105427;104221
77;52121;105523;104500
78;52172;105688;104284
79;52144;105725;104275
80;52508;105204;104432
81;52711;104536;104897
82;52163;104894;105087
83;51856;106064;104224
84;52222;105980;103942
85;52559;105432;104153
86;52389;105164;104591
87;52288;105533;104323
88;52477;105295;104372
89;52190;104875;105079
90;52242;105099;104803
91;52171;105235;104738
92;51896;105848;104400
93;52284;105990;103870
94;52551;105083;104510
95;52624;104542;104978
96;52200;105113;104831
97;51939;105329;104876
98;52162;105358;104624
99;52152;105524;104468
100;52351;105378;104415
101;52164;105776;104204
102;52108;105680;104356
103;52511;105239;104394
104;52334;104843;104967
105;52232;105154;104758
106;52081;105457;104606
107;52308;105636;104200
108;52559;105220;104365
109;52799;104620;104725
110;52618;104317;105209
111;51861;104729;105554
112;51697;105658;104789
113;51953;106068;104123
114;52534;105601;104009
115;52653;105062;104429
116;52608;104785;104751
117;52203;104765;105176
118;51911;105365;104868
119;52078;105645;104421
120;52332;105474;104338
121;52259;105325;104560
122;52320;105190;104634
123;52377;105285;104482
124;52407;104929;104808
125;52186;105195;104763
126;51767;105840;104537
127;52179;105909;104056
128;52682;105100;104362
129;52613;104463;105068
130;52008;104822;105314
131;51652;105880;104612
132;51982;106395;103767
133;52510;105823;103811
134;52572;105136;104436
135;52300;104810;105034
136;52178;105112;104854
137;52335;105033;104776
138;52316;104927;104901
139;51928;105394;104822
140;51988;106077;104079
141;52448;105758;103938
142;52557;105010;104577
143;52201;105485;104458
144;52212;105414;104518
145;52147;105313;104684
146;52202;105342;104600
147;52019;105859;104266
148;51916;106213;104015
149;52050;106123;103971
150;52554;105632;103958
1;39477;65452;157215
2;31421;78317;152406
3;25260;129326;107558
4;35044;148036;79064
5;50521;137019;74604
6;62084;112183;87877
7;60503;95556;106085
8;50221;98474;113449
9;44625;110532;106987
10;47689;116421;98034
11;53281;112032;96831
12;55654;104966;101524
13;53935;101710;106499
14;50775;103960;107409
15;50081;107243;104820
16;51504;108370;102270
17;53061;106030;103053
18;53528;104121;104495
19;52773;103468;105903
20;51738;104830;105576
21;51745;106119;104280
22;52331;105954;103859
23;52713;105329;104102
24;52749;104621;104774
25;52587;104567;104990
26;52306;104953;104885
27;52369;104901;104874
28;52380;104901;104863
29;52481;104488;105175
30;52262;104809;105073
31;52136;105251;104757
32;52248;105473;104423
33;52433;105133;104578
34;52398;104975;104771
35;52254;105109;104781
36;52226;105124;104794
37;52184;105345;104615
38;52252;105401;104491
39;52447;105256;104441
40;52389;105107;104648
41;52274;105301;104569
42;52343;105342;104459
43;52200;105483;104461
44;52473;104999;104672
45;52283;105048;104813
46;51915;105455;104774
47;52132;105845;104167
48;52557;104969;104618
49;52508;104928;104708
50;52204;105033;104907
51;52130;105183;104831
52;51911;105614;104619
53;52034;106022;104088
54;52388;105606;104150
55;52580;105103;104461
56;52266;105261;104617
57;52159;105630;104355
58;52278;105805;104061
59;52648;105287;104209
60;52662;104587;104895
61;52039;105002;105103
62;52020;105651;104473
63;52157;105485;104502
64;52506;105004;104634
65;51865;105677;104602
66;51932;106117;104095
67;52403;105686;104055
68;52466;105477;104201
69;52349;105414;104381
70;52249;105195;104700
71;52167;105421;104556
72;52287;105520;104337
73;52317;105576;104251
74;52562;105063;104519
75;52412;104767;104965
76;52001;105280;104863
77;51980;105794;104370
78;52308;105472;104364
79;52086;105650;104408
80;52137;105512;104495
81;52216;105588;104340
82;52293;105577;104274
83;52427;105215;104502
84;52473;104896;104775
85;52013;105213;104918
86;52275;105319;104550
87;52332;105339;104473
88;52352;104855;104937
89;51928;105325;104891
90;51756;106128;104260
91;52212;106080;103852
92;52584;105480;104080
93;52479;104880;104785
94;52131;105214;104799
95;52069;105630;104445
96;52340;105613;104191
97;52484;105213;104447
98;52548;104655;104941
99;51967;104892;105285
100;51813;105865;104466
101;52211;105934;103999
102;52341;105669;104134
103;52319;105262;104563
104;52311;105204;104629
105;52198;105232;104714
106;51987;105812;104345
107;52180;106315;103649
108;52420;105748;103976
109;52710;105224;104210
110;52433;104926;104785
111;52091;105008;105045
112;51885;105460;104799
113;52164;105347;104633
114;52285;105329;104530
115;52134;105488;104522
116;52173;105399;104572
117;52225;105595;104324
118;52428;105392;104324
119;52318;105279;104547
120;52509;105095;104540
121;51979;105301;104864
122;52160;105609;104375
123;52176;105516;104452
124;52406;105396;104342
125;52414;105111;104619
126;52261;104861;105022
127;51969;105278;104897
128;52155;105619;104370
129;52015;105715;104414
130;52345;105716;104083
131;52390;105356;104398
132;52245;105264;104635
133;52004;105590;104550
134;52240;105685;104219
135;52214;105510;104420
136;52163;105426;104555
137;52017;105682;104445
138;51967;105985;104192
139;52246;105917;103981
140;52433;105641;104070
141;52476;105257;104411
142;52420;105193;104531
143;52284;105302;104558
144;52090;105431;104623
145;52054;105963;104127
146;52286;106015;103843
147;52562;105391;104191
148;52404;104970;104770
149;52310;105014;104820
150;52247;105059;104838
1;39206;65601;157337
2;31233;78977;151934
3;25421;129611;107112
4;35660;147472;79012
5;51123;136019;75002
6;62598;110971;88575
7;60551;94714;106879
8;50016;98085;114043
9;44608;110665;106871
10;48273;115661;98210
11;53564;111336;97244
12;55736;104145;102263
13;53757;101581;106806
14;51018;103929;107197
15;50395;107214;104535
16;51592;107821;102731
17;53319;105811;103014
18;53383;103848;104913
19;52187;104175;105782
20;51736;105454;104954
21;51915;106174;104055
22;52575;105641;103928
23;52683;104718;104743
24;52286;104916;104942
25;52156;105126;104862
26;52258;105261;104625
27;52395;105207;104542
28;52411;105088;104645
29;52519;104887;104738
30;52241;105169;104734
31;52280;105293;104571
32;52365;105248;104531
33;52512;104877;104755
34;52169;105150;104825
35;52183;105507;104454
36;52401;105173;104570
37;52448;105004;104692
38;52299;105247;104598
39;52137;105653;104354
40;52418;105281;104445
41;52561;105040;104543
42;52472;104883;104789
43;52176;104998;104970
44;52017;105568;104559
45;52429;105186;104529
46;52094;105256;104794
47;52218;105276;104650
48;52323;105353;104468
49;52244;105445;104455
50;52453;105121;104570
51;52463;105058;104623
52;51954;105472;104718
53;52081;105733;104330
54;52352;105575;104217
55;52456;105300;104388
56;52526;105150;104468
57;52445;105073;104626
58;52236;105371;104537
59;52397;105409;104338
60;52425;105091;104628
61;52309;105035;104800
62;52125;105120;104899
63;52087;105606;104451
64;52184;105995;103965
65;52595;105131;104418
66;52442;104862;104840
67;52347;105024;104773
68;52319;105359;104466
69;51976;105607;104561
70;52196;105530;104418
71;52338;105565;104241
72;52610;105084;104450
73;52587;104687;104870
74;52182;104646;105316
75;51998;105231;104915
76;52207;105613;104324
77;52418;105282;104444
78;52565;105112;104467
79;52437;104827;104880
80;52104;105310;104730
81;52204;105574;104366
82;52561;105227;104356
83;52553;105030;104561
84;52094;105305;104745
85;52223;105403;104518
86;52256;105343;104545
87;52279;105401;104464
88;52454;105102;104588
89;52281;105224;104639
90;52048;105504;104592
91;52213;105353;104578
92;52305;105471;104368
93;52304;105435;104405
94;52179;105553;104412
95;52305;105614;104225
96;52559;105247;104338
97;52320;105201;104623
98;52505;105025;104614
99;52676;104690;104778
100;52163;104898;105083
101;51891;105349;104904
102;51955;105905;104284
103;52301;105657;104186
104;52380;105087;104677
105;52351;105041;104752
106;52037;105351;104756
107;51988;105646;104510
108;52313;105505;104326
109;52356;104994;104794
110;52178;105092;104874
111;51933;105459;104752
112;52057;106018;104069
113;52304;105327;104513
114;52338;105346;104460
115;52275;105302;104567
116;52168;105641;104335
117;52329;105325;104490
118;52216;105593;104335
119;52211;105407;104526
120;52318;105606;104220
121;52263;105615;104266
122;52306;105558;104280
123;52488;105068;104588
124;52266;104952;104926
125;51971;105672;104501
126;52078;105927;104139
127;52392;105567;104185
128;52443;104879;104822
129;52214;104967;104963
130;51994;105533;104617
131;51987;105870;104287
132;52138;105755;104251
133;52240;105909;103995
134;52390;105638;104116
135;52422;105369;104353
136;52367;104931;104846
137;52185;105338;104621
138;52021;105834;104289
139;52224;105749;104171
140;52349;105650;104145
141;52459;105221;104464
142;52243;105247;104654
143;52302;105191;104651
144;52341;105358;104445
145;52243;105416;104485
146;52371;105076;104697
147;52182;105290;104672
148;52042;105426;104676
149;51965;105654;104525
150;51953;105832;104359
1;39373;65478;157293
2;31339;78730;152075
3;25078;129480;107586
4;34907;148436;78801
5;50366;137469;74309
6;61842;112759;87543
7;60409;96195;105540
8;50606;98415;113123
9;44909;110052;107183
10;48022;115688;98434
11;53331;111545;97268
12;55617;104731;101796
13;53889;101641;106614
14;50983;103868;107293
15;50294;107213;104637
16;51637;107953;102554
17;53122;105856;103166
18;53076;104651;104417
19;52387;104638;105119
20;51987;105402;104755
21;51985;105750;104409
22;52513;105280;104351
23;52743;104675;104726
24;52166;104833;105145
25;51988;105727;104429
26;52175;105700;104269
27;52291;105322;104531
28;52513;105473;104158
29;52584;104981;104579
30;52346;105051;104747
31;52442;104971;104731
32;52453;104769;104922
33;52257;105048;104839
34;52079;105473;104592
35;52405;105574;104165
36;52673;105018;104453
37;52739;104634;104771
38;52451;104547;105146
39;52360;104491;105293
40;51964;105153;105027
41;51885;105877;104382
