t;fuego;arboles;vacios
142;56791;427926;563859
143;56632;427124;564820
144;55907;427644;565025
145;55403;428909;564264
146;55301;429805;563470
147;55019;431248;562309
148;55529;431906;561141
149;55785;432464;560327
150;56252;432203;560121
1;157144;261997;629435
2;124945;62996;860635
3;19936;129574;899066
4;7883;211528;829165
5;4703;289680;754193
6;3457;361709;683410
7;3049;427404;618123
8;2934;485978;559664
9;3066;538701;506809
10;3501;585526;459549
11;3986;627583;417007
12;4749;664613;379214
13;5853;696847;345876
14;7332;724304;316940
15;9188;746943;292445
16;11465;764505;272606
17;14290;777383;256903
18;17637;785663;245276
19;21469;788533;238574
20;25454;786621;236501
21;29575;780611;238390
22;33474;770910;244192
23;37191;758141;253244
24;40261;743027;265288
25;43069;726504;279003
26;45111;709347;294118
27;46634;692048;309894
28;47302;675662;325612
29;47880;660249;340447
30;48122;645911;354543
31;47997;633562;367017
32;47735;622455;378386
33;47353;612910;388313
34;47363;604530;396683
35;47441;597012;404123
36;47631;589853;411092
37;47773;583023;417780
38;48150;576641;423785
39;48619;570238;429719
40;49357;563706;435513
41;50405;556773;441398
42;51330;549228;448018
43;52383;541511;454682
44;53260;533768;461548
45;54041;525757;468778
46;54549;517893;476134
47;55274;510534;482768
48;55540;503157;489879
49;55737;496659;496180
50;55481;490754;502341
51;55138;485848;507590
52;54607;481762;512207
53;54244;478618;515714
54;53885;476355;518336
55;53857;474533;520186
56;53875;472883;521818
57;53784;471420;523372
58;53837;469917;524822
59;53796;468740;526040
60;54160;467157;527259
61;54468;465275;528833
62;54896;463190;530490
63;55444;460466;532666
64;55783;457802;534991
65;56053;455129;537394
66;56363;452460;539753
67;56595;450245;541736
68;56261;448198;544117
69;56255;445968;546353
70;56007;444453;548116
71;55859;443256;549461
72;55956;441890;550730
73;55827;440997;551752
74;56055;440802;551719
75;56178;440018;552380
76;56254;438969;553353
77;56304;438396;553876
78;56206;437880;554490
79;56362;436681;555533
80;56471;435480;556625
81;56334;434959;557283
82;56404;434273;557899
83;56520;433711;558345
84;56717;433085;558774
85;56643;432497;559436
86;56638;431704;560234
87;56646;430909;561021
88;56485;430380;561711
89;56695;429735;562146
90;56747;429582;562247
91;56593;429420;562563
92;56222;429577;562777
93;56240;429742;562594
94;55993;429956;562627
95;55818;430355;562403
96;55908;431019;561649
97;56250;430749;561577
98;56236;430546;561794
99;56234;430646;561696
100;56217;430555;561804
101;56601;430034;561941
102;56425;429372;562779
103;56491;429235;562850
104;56388;429235;562953
105;56348;429430;562798
106;56166;429519;562891
107;56153;429508;562915
108;56221;429934;562421
109;56485;429891;562200
110;56332;429381;562863
111;56242;429505;562829
112;55992;429896;562688
113;56134;430430;562012
114;56667;429676;562233
115;56547;429393;562636
116;56460;429409;562707
117;56557;429107;562912
118;56404;428973;563199
119;56625;428444;563507
120;56437;428367;563772
121;56364;428387;563825
122;56157;428599;563820
123;56057;429032;563487
124;56184;429008;563384
125;56085;429305;563186
126;56190;429631;562755
127;56089;429340;563147
128;56087;429606;562883
129;56150;429742;562684
130;56093;430195;562288
131;55996;430172;562408
132;55888;430956;561732
133;56048;431023;561505
134;56067;430663;561846
135;56331;430682;561563
136;56331;430608;561637
137;56683;429808;562085
138;56601;429132;562843
139;56622;428228;563726
140;56655;428211;563710
141;56342;428291;563943
142;56584;428174;563818
143;56737;428002;563837
144;56677;427604;564295
145;56716;427404;564456
146;56340;427219;565017
147;55647;427776;565153
148;55646;428557;564373
149;55596;429303;563677
150;55688;430380;562508
1;157506;262296;628774
2;125633;62860;860083
3;20081;128984;899511
4;7850;210850;829876
5;4756;289408;754412
6;3503;361375;683698
7;3109;426860;618607
8;3063;485898;559615
9;3142;538336;507098
10;3547;585744;459285
11;4134;627699;416743
12;4964;664405;379207
13;6112;696139;346325
14;7549;723232;317795
15;9577;745327;293672
16;12032;762605;273939
17;14870;775065;258641
18;18391;782639;247546
19;22184;785357;241035
20;26359;782827;239390
21;30488;776337;241751
22;34645;765983;247948
23;38341;752341;257894
24;41745;736150;270681
25;44445;718850;285281
26;46253;701143;301180
27;47292;684090;317194
28;47986;667802;332788
29;48227;652755;347594
30;48277;639212;361087
31;48204;627048;373324
32;48126;616187;384263
33;48005;606601;393970
34;47941;598254;402381
35;47914;590397;410265
36;48292;583225;417059
37;48753;576095;423728
38;48923;569517;430136
39;49448;562839;436289
40;50029;556593;441954
41;50668;550075;447833
42;51276;543565;453735
43;52069;536885;459622
44;52655;529808;466113
45;53162;523356;472058
46;53602;517094;477880
47;53776;511130;483670
48;53997;505566;489013
49;54518;499975;494083
50;55127;494222;499227
51;55027;488857;504692
52;54755;484454;509367
53;54939;480435;513202
54;54970;476722;516884
55;54931;473671;519974
56;54869;470576;523131
57;54946;467884;525746
58;55073;465237;528266
59;55214;462454;530908
60;55165;460189;533222
61;54908;458572;535096
62;55114;456927;536535
63;55209;454827;538540
64;55142;453625;539809
65;55206;452462;540908
66;55072;451591;541913
67;55344;450403;542829
68;55429;449087;544060
69;56189;447322;545065
70;56576;445274;546726
71;56359;443185;549032
72;56092;441874;550610
73;56355;440749;551472
74;56568;439114;552894
75;56614;437438;554524
76;56450;435973;556153
77;56400;434778;557398
78;55925;434716;557935
79;55685;434878;558013
80;55943;434432;558201
81;55771;434557;558248
82;55771;434509;558296
83;55505;434795;558276
84;55346;435117;558113
85;55443;435285;557848
86;55398;435593;557585
87;55540;436259;556777
88;55829;436115;556632
89;56364;435567;556645
90;56765;434956;556855
91;57163;433561;557852
92;56995;432139;559442
93;56725;431585;560266
94;56859;430567;561150
95;56852;429831;561893
96;56778;428768;563030
97;57115;427762;563699
98;57008;427229;564339
99;56744;427055;564777
100;56573;426886;565117
101;56110;427540;564926
102;55929;427629;565018
103;55828;428471;564277
104;55884;428925;563767
105;55799;429705;563072
106;55885;429951;562740
107;56224;429819;562533
108;56335;429807;562434
109;56491;429341;562744
110;56419;429073;563084
111;56325;428959;563292
112;56280;429135;563161
113;56583;428854;563139
114;56291;428399;563886
115;55919;429231;563426
116;56147;429411;563018
117;56337;429287;562952
118;56109;429997;562470
119;56206;429841;562529
120;56061;429832;562683
121;55934;430356;562286
122;56231;430150;562195
123;56325;430004;562247
124;55801;430006;562769
125;55836;430737;562003
126;55886;431005;561685
127;56137;430876;561563
128;56142;430970;561464
129;56058;431241;561277
130;56223;431038;561315
131;56292;430555;561729
132;56307;430588;561681
133;56309;430637;561630
134;56279;431014;561283
135;56620;430658;561298
136;56501;429793;562282
137;56544;429292;562740
138;56398;429194;562984
139;56059;429662;562855
140;55882;430042;562652
141;56027;430491;562058
142;56457;430081;562038
143;56294;429828;562454
144;56245;429524;562807
145;56392;429430;562754
146;56644;429014;562918
147;56488;428990;563098
148;56388;428967;563221
149;56159;428985;563432
150;56156;429459;562961
1;157639;261767;629170
2;125592;63319;859665
3;20371;128483;899722
4;8106;210252;830218
5;4806;288377;755393
6;3513;360669;684394
7;3064;426149;619363
8;2987;485337;560252
9;3103;538237;507236
10;3433;585259;459884
11;4048;627061;417467
12;4913;664416;379247
13;6039;696189;346348
14;7616;723449;317511
15;9585;745345;293646
16;12033;762797;273746
17;14888;775662;258026
18;18314;783031;247231
19;22054;785794;240728
20;26120;783671;238785
21;30324;777383;240869
22;34511;766978;247087
23;38127;753375;257074
24;41136;737939;269501
25;43597;721216;283763
26;45830;703797;298949
27;47075;686902;314599
28;47991;670239;330346
29;48401;654943;345232
30;48513;640650;359413
31;48350;628244;371982
32;48146;617098;383332
33;47807;607442;393327
34;47855;598752;401969
35;47985;590776;409815
36;47879;583657;417040
37;47947;577544;423085
38;47948;571805;428823
39;48430;566465;433681
40;49083;560557;438936
41;50104;554466;444006
42;51187;548142;449247
43;51805;540864;455907
44;52681;533704;462191
45;53258;526840;468478
46;53544;519953;475079
47;54026;513418;481132
48;54420;507229;486927
49;54752;501093;492731
50;55068;495333;498175
51;55197;490076;503303
52;55046;485564;507966
53;54537;481845;512194
54;54283;478922;515371
55;54434;476221;517921
56;54338;473594;520644
57;54283;471340;522953
58;53711;469876;524989
59;53635;468463;526478
60;53820;467400;527356
61;53992;466331;528253
62;54561;464646;529369
63;55126;462054;531396
64;55902;459156;533518
65;56125;456582;535869
66;56614;453487;538475
67;56789;450582;541205
68;56953;447679;543944
69;56880;445132;546564
70;56696;442723;549157
71;57023;441017;550536
72;56888;439457;552231
73;56736;438123;553717
74;56447;437118;555011
75;56093;436368;556115
76;56002;435926;556648
77;55202;436319;557055
78;55133;436930;556513
79;55203;437407;555966
80;55687;437338;555551
81;55967;436782;555827
82;55679;436864;556033
83;55808;436369;556399
84;55836;436100;556640
85;55900;435398;557278
86;55788;435456;557332
87;55874;435815;556887
88;56064;435230;557282
89;56326;434335;557915
90;56356;433837;558383
91;56442;433313;558821
92;56792;432497;559287
93;56958;431112;560506
94;57298;429605;561673
95;56607;429188;562781
96;56406;429258;562912
97;55988;429448;563140
98;55743;430048;562785
99;55588;430604;562384
100;55361;431637;561578
101;55764;431976;560836
102;55806;432275;560495
103;56030;432399;560147
104;56156;432106;560314
105;56252;432253;560071
106;56213;432217;560146
107;55938;432540;560098
108;56088;433041;559447
109;56420;432588;559568
110;56627;431697;560252
111;56748;431343;560485
112;56792;430560;561224
113;56916;429915;561745
114;57202;428847;562527
115;56978;427853;563745
116;56781;427365;564430
117;56426;427210;564940
118;56243;427492;564841
119;56091;428135;564350
120;56064;428533;563979
121;55906;429064;563606
122;55721;430200;562655
123;55749;430919;561908
124;56003;431189;561384
125;56595;430849;561132
126;56774;430289;561513
127;56826;429285;562465
128;56580;428968;563028
129;56513;428871;563192
130;56629;428726;563221
131;56972;427912;563692
132;56771;427249;564556
133;56712;427342;564522
134;56686;427316;564574
135;56665;427209;564702
136;56453;427219;564904
137;56110;427765;564701
138;56137;427522;564917
139;56078;427727;564771
140;55807;428231;564538
141;56167;428416;563993
142;56013;428992;563571
143;56417;429039;563120
144;56431;428929;563216
145;56245;429414;562917
146;56233;429639;562704
147;56255;429409;562912
148;56405;429621;562550
149;56324;429730;562522
150;56458;429586;562532
1;157642;262176;628758
2;126251;63290;859035
3;20472;128612;899492
4;8052;209902;830622
5;4817;287382;756377
6;3519;359409;685648
7;3032;424944;620600
8;2906;483592;562078
9;3107;536585;508884
10;3437;583890;461249
11;4003;625510;419063
12;4815;662716;381045
13;5956;695103;347517
14;7418;722478;318680
15;9300;745004;294272
16;11749;762601;274226
17;14632;775483;258461
18;17902;783557;247117
19;21872;786039;240665
20;26344;783876;238356
21;30702;777025;240849
22;35073;766051;247452
23;38927;751717;257932
24;42351;735381;270844
25;45128;717394;286054
26;47234;698762;302580
27;48686;680113;319777
28;49623;662387;336566
29;49945;645989;352642
30;49849;631326;367401
31;49723;618452;380401
32;49350;607126;392100
33;48808;597195;402573
34;48607;589131;410838
35;48561;581389;418626
36;48171;575537;424868
37;48555;569655;430366
38;48902;564061;435613
39;49558;558222;440796
40;49917;552325;446334
41;50572;546351;451653
42;51413;540176;456987
43;52291;533694;462591
44;52957;526835;468784
45;54052;519416;475108
46;54777;512110;481689
47;55512;504630;488434
48;55782;497795;494999
49;56033;490931;501612
50;56069;485189;507318
51;55578;480581;512417
52;55349;476249;516978
53;54789;473506;520281
54;54551;471560;522465
55;54513;469459;524604
56;54328;467854;526394
57;54245;466602;527729
58;54251;465352;528973
59;54601;463640;530335
60;54885;461622;532069
61;54884;460272;533420
62;55508;458068;535000
63;55835;455798;536943
64;56159;453354;539063
65;56707;450757;541112
66;56977;448052;543547
67;57094;445347;546135
68;57149;442687;548740
69;57067;440686;550823
70;56911;438778;552887
71;56360;437372;554844
72;55788;437422;555366
73;55617;437637;555322
74;55578;437340;555658
75;55791;437116;555669
76;55705;437092;555779
77;55332;437366;555878
78;55442;437969;555165
79;55871;437639;555066
80;56033;436955;555588
81;56216;436344;556016
82;56491;435333;556752
83;56499;434319;557758
84;56302;433694;558580
85;56661;433220;558695
86;56756;432202;559618
87;56711;431175;560690
88;56711;430317;561548
89;56866;429307;562403
90;57011;428676;562889
91;57070;428155;563351
92;56486;427788;564302
93;56435;427705;564436
94;55869;428285;564422
95;55914;429095;563567
96;55940;429484;563152
97;55983;429668;562925
98;55811;430047;562718
99;55585;430964;562027
100;55666;431132;561778
101;56125;430973;561478
102;56112;430876;561588
103;56353;430436;561787
104;56857;429848;561871
105;57052;429067;562457
106;56871;428514;563191
107;56766;428272;563538
108;56466;427990;564120
109;56068;428544;563964
110;56131;428505;563940
111;56405;428742;563429
112;56574;428830;563172
113;56376;428838;563362
114;56265;428500;563811
115;55794;429155;563627
116;55912;429590;563074
117;56063;429900;562613
118;56083;429944;562549
119;55968;430159;562449
120;55934;430285;562357
121;55846;430225;562505
122;55635;430875;562066
123;55816;430972;561788
124;55849;431159;561568
125;55450;431966;561160
126;55745;432568;560263
127;55767;433034;559775
128;56181;432718;559677
129;56324;432560;559692
130;56708;431738;560130
131;56687;431192;560697
132;56886;430436;561254
133;56901;429257;562418
134;56614;428775;563187
135;56405;428444;563727
136;56192;428651;563733
137;56014;429082;563480
138;55680;429771;563125
139;55402;431052;562122
140;55437;431975;561164
141;55414;432810;560352
142;55709;433135;559732
143;55951;433367;559258
144;56385;432984;559207
145;56565;432114;559897
146;56500;431800;560276
147;56658;431004;560914
148;56726;430523;561327
149;56910;429695;561971
150;56891;428946;562739
1;157186;261636;629754
2;125004;62929;860643
3;20088;129179;899309
4;7984;211191;829401
5;4792;289242;754542
6;3550;361074;683952
7;3110;426482;618984
8;3013;485902;559661
9;3196;538788;506592
10;3588;586335;458653
11;4206;627984;416386
12;5155;664441;378980
13;6445;696021;346110
14;8070;722621;317885
15;10097;744104;294375
16;12522;761192;274862
17;15459;772958;260159
18;19073;779814;249689
19;22937;781640;243999
20;26990;779128;242458
21;31239;772126;245211
22;35436;761003;252137
23;39232;746972;262372
24;42540;730503;275533
25;45398;712831;290347
26;47449;694126;307001
27;48788;676097;323691
28;49295;659233;340048
29;49456;643962;355158
30;49539;629888;369149
31;49102;617538;381936
32;48805;607100;392671
33;48628;597912;402036
34;48549;589437;410590
35;48699;581788;418089
36;48734;575187;424655
37;48968;568560;431048
38;49479;562245;436852
39;49993;555865;442718
40;50945;549001;448630
41;51720;541873;454983
42;52243;535069;461264
43;53378;528113;467085
44;53933;521009;473634
45;54641;513612;480323
46;55448;506355;486773
47;55930;499420;493226
48;55847;492405;500324
49;55824;486753;505999
50;55749;481660;511167
51;55421;477160;515995
52;55046;473638;519892
53;55041;470835;522700
54;54693;468574;525309
55;54779;465991;527806
56;54705;464417;529454
57;54420;462786;531370
58;54636;461550;532390
59;54823;460267;533486
60;54885;458668;535023
61;55155;456989;536432
62;55241;455279;538056
63;55431;453756;539389
64;55548;452285;540743
65;55632;451185;541759
66;55940;449488;543148
67;56178;447958;544440
68;56336;446069;546171
69;56573;443758;548245
70;56600;441611;550365
71;56736;440028;551812
72;56494;438658;553424
73;56642;437070;554864
74;56550;435977;556049
75;56508;435327;556741
76;56079;435175;557322
77;56252;434766;557558
78;56297;434414;557865
79;56298;434071;558207
80;56250;433799;558527
81;56255;433697;558624
82;56316;432949;559311
83;56188;432769;559619
84;55958;432962;559656
85;55856;433006;559714
86;55624;433624;559328
87;55581;434030;558965
88;56006;433705;558865
89;55747;433932;558897
90;55845;433945;558786
91;55896;433977;558703
92;55820;434104;558652
93;56117;433807;558652
94;56463;433199;558914
95;56628;432673;559275
96;56682;431912;559982
97;56734;431602;560240
98;56877;430616;561083
99;57079;429546;561951
100;56839;428987;562750
101;56535;429001;563040
102;56481;428622;563473
103;56309;428863;563404
104;55862;429757;562957
105;55790;430169;562617
106;55814;430471;562291
107;55616;431327;561633
108;55495;432353;560728
109;55626;432919;560031
110;56013;432916;559647
111;56512;432578;559486
112;56748;431750;560078
113;56707;431016;560853
114;56695;430372;561509
115;56966;429185;562425
116;57044;427954;563578
117;56979;427632;563965
118;56724;427230;564622
119;56223;427121;565232
120;56161;427830;564585
121;55870;428613;564093
122;55819;429110;563647
123;55280;430948;562348
124;55740;431453;561383
125;55885;431718;560973
126;56068;431543;560965
127;56124;431209;561243
128;56438;431019;561119
129;56619;430688;561269
130;56795;429903;561878
131;56954;429408;562214
132;56949;428810;562817
133;56981;428062;563533
134;57281;427415;563880
135;57319;426852;564405
136;57274;425919;565383
137;57174;425058;566344
138;57019;424521;567036
139;56553;424672;567351
140;56089;425027;567460
141;55623;425942;567011
142;55797;427416;565363
143;56126;427960;564490
144;56183;428439;563954
145;56001;429057;563518
146;56224;429252;563100
147;56174;428913;563489
148;56145;429548;562883
149;56151;429895;562530
150;56117;429665;562794
1;157798;261801;628977
2;125341;62813;860422
3;20000;128794;899782
4;7992;211206;829378
5;4816;289274;754486
6;3599;360920;684057
7;3114;425738;619724
8;3012;484608;560956
9;3221;537502;507853
10;3557;585047;459972
11;4142;626810;417624
12;4972;663251;380353
13;6162;694892;347522
14;7720;721558;319298
15;9703;743563;295310
16;12189;760873;275514
17;15000;773272;260304
18;18300;781081;249195
19;22015;784066;242495
20;26059;782270;240247
21;30234;776455;241887
22;34388;766183;248005
23;38282;752562;257732
24;41434;737098;270044
25;43980;720018;284578
26;46056;702160;300360
27;47645;684669;316262
28;48575;667679;332322
29;48914;651663;347999
30;48996;637510;362070
31;48757;625128;374691
32;48577;613813;386186
33;48189;604177;396210
34;47885;595807;404884
35;48112;588040;412424
36;48149;580732;419695
37;48404;574467;425705
38;48887;568354;431335
39;49422;562206;436948
40;50289;555436;442851
41;50981;548504;449091
42;51844;541427;455305
43;52487;534291;461798
44;53371;527130;468075
45;54138;519748;474690
46;54590;512525;481461
47;54740;505943;487893
48;55035;499372;494169
49;54989;493348;500239
50;55186;488179;505211
51;55019;483761;509796
52;54470;480358;513748
53;54402;477272;516902
54;54259;474529;519788
55;54266;472319;521991
56;54130;470325;524121
57;54484;468529;525563
58;54559;466606;527411
59;54884;464372;529320
60;54993;462720;530863
61;55017;460518;533041
62;55268;458534;534774
63;55658;456852;536066
64;55809;454670;538097
65;56121;452200;540255
66;56241;450190;542145
67;56008;448368;544200
68;56157;446566;545853
69;56285;445023;547268
70;56539;443316;548721
71;56457;441948;550171
72;56169;440533;551874
73;56375;439540;552661
74;56988;437570;554018
75;56422;436813;555341
76;56258;435822;556496
77;56199;434851;557526
78;56095;434580;557901
79;56133;434263;558180
80;56323;433744;558509
81;56189;433136;559251
82;56078;432840;559658
83;56281;432412;559883
84;56531;432068;559977
85;56052;432076;560448
86;55872;432067;560637
87;55700;432940;559936
88;55730;432972;559874
89;55581;433332;559663
90;55866;433354;559356
91;55986;433378;559212
92;56413;433062;559101
93;56615;432454;559507
94;56712;432223;559641
95;56813;431470;560293
96;56941;430681;560954
97;56807;430036;561733
98;56731;429045;562800
99;56445;428723;563408
100;56341;428920;563315
101;56428;428771;563377
102;56468;428505;563603
103;56236;428364;563976
104;56060;428915;563601
105;56301;428962;563313
106;56447;428809;563320
107;56575;428197;563804
108;56406;428375;563795
109;56119;428652;563805
110;55927;429004;563645
111;55706;429627;563243
112;55691;430050;562835
113;55925;430629;562022
114;56069;430658;561849
115;55855;430933;561788
116;55765;431767;561044
117;56053;431747;560776
118;56171;431773;560632
119;56519;431128;560929
120;56747;430814;561015
121;56812;430100;561664
122;56747;429424;562405
123;56624;429353;562599
124;56211;429499;562866
125;55971;429703;562902
126;55823;430137;562616
127;55676;430639;562261
128;55547;431556;561473
129;55629;432060;560887
130;55498;432798;560280
131;55559;433325;559692
132;55945;432982;559649
133;56317;432601;559658
134;56679;431734;560163
135;56906;430964;560706
136;57295;429735;561546
137;57050;428864;562662
138;56885;428327;563364
139;56811;428483;563282
140;56725;427766;564085
141;56420;427605;564551
142;56259;427818;564499
143;56154;428352;564070
144;55861;429307;563408
145;55836;429832;562908
146;55821;429986;562769
147;55484;430901;562191
148;55488;431583;561505
149;55439;432349;560788
150;55763;432751;560062
1;157481;261633;629462
2;125094;62559;860923
3;20029;128700;899847
4;7765;210950;829861
5;4704;288950;754922
6;3567;360271;684738
7;3060;425814;619702
8;2923;485347;560306
9;3043;538532;507001
10;3359;586025;459192
11;3946;627775;416855
12;4732;664731;379113
13;5886;696740;345950
14;7358;724226;316992
15;9280;746698;292598
16;11691;764593;272292
17;14513;777366;256697
18;17814;785141;245621
19;21626;788101;238849
20;25637;786523;236416
21;29606;780560;238410
22;33482;770769;244325
23;37192;758079;253305
24;40498;743044;265034
25;43281;726106;279189
26;45384;708940;294252
27;46780;691589;310207
28;47705;674793;326078
29;47786;659822;340968
30;47939;646289;354348
31;47886;633753;366937
32;47670;622760;378146
33;47422;613085;388069
34;46917;605193;396466
35;46886;597849;403841
36;47300;591088;410188
37;47536;584250;416790
38;47964;578271;422341
39;48374;571952;428250
40;49069;566211;433296
41;49822;559735;439019
42;50714;553170;444692
43;51934;545765;450877
44;53058;537815;457703
45;53717;530200;464659
46;54105;522374;472097
47;54800;514877;478899
48;55352;507240;485984
49;55588;500673;492315
50;55719;494225;498632
51;55258;488853;504465
52;54963;484771;508842
53;54818;480784;512974
54;54588;477863;516125
55;54515;474937;519124
56;54281;472796;521499
57;54287;470932;523357
58;54004;469013;525559
59;53964;467481;527131
60;53907;466294;528375
61;54194;464945;529437
62;54440;463694;530442
63;54951;461810;531815
64;55379;459674;533523
65;55895;456813;535868
66;56013;453990;538573
67;56425;451633;540518
68;56583;448766;543227
69;56900;445741;545935
70;57007;443384;548185
71;56803;441329;550444
72;56876;439250;552450
73;56520;438120;553936
74;56179;437550;554847
75;55963;437083;555530
76;56002;436282;556292
77;56200;435801;556575
78;56267;435661;556648
79;56100;434882;557594
80;55867;434918;557791
81;55694;434887;557995
82;55672;435102;557802
83;55567;435407;557602
84;55919;435593;557064
85;56247;434824;557505
86;56531;434025;558020
87;56690;433186;558700
88;56842;432266;559468
89;56629;431964;559983
90;56479;431114;560983
91;56545;430928;561103
92;56650;430514;561412
93;56713;429635;562228
94;56912;429358;562306
95;57088;428518;562970
96;56615;427732;564229
97;56409;427546;564621
98;56224;427937;564415
99;56023;428329;564224
100;56006;429298;563272
101;56147;429371;563058
102;56168;429950;562458
103;56150;430263;562163
104;56501;430332;561743
105;56508;429807;562261
106;56300;429896;562380
107;56261;429766;562549
108;56509;429818;562249
109;56584;429095;562897
110;56628;428476;563472
111;56737;427794;564045
112;56741;427526;564309
113;56535;427476;564565
114;56333;427621;564622
115;56009;428202;564365
116;55821;428965;563790
117;55687;429887;563002
118;55760;430910;561906
119;55953;431288;561335
120;55855;431453;561268
121;55872;431493;561211
122;55882;431438;561256
123;56125;431641;560810
124;56291;431535;560750
125;56315;431131;561130
126;56695;430652;561229
127;56815;429871;561890
128;57024;428989;562563
129;57108;428377;563091
130;57115;427770;563691
131;56979;426938;564659
132;57132;426102;565342
133;56861;425866;565849
134;56191;426136;566249
135;55684;426856;566036
136;55417;428089;565070
137;55495;429341;563740
138;55237;430447;562892
139;55246;431671;561659
140;55400;432848;560328
141;55949;432557;560070
142;55833;432851;559892
143;56067;432591;559918
144;56387;432454;559735
145;56673;431464;560439
146;56584;430990;561002
147;56668;430826;561082
148;56744;430215;561617
149;56488;430112;561976
150;56205;430346;562025
1;156992;262341;629243
2;125304;62905;860367
3;20024;128436;900116
4;7894;210380;830302
5;4677;288988;754911
6;3477;360728;684371
7;2997;426181;619398
8;2866;485139;560571
9;2975;538153;507448
10;3343;585382;459851
11;3894;627393;417289
12;4753;664331;379492
13;5867;696328;346381
14;7225;723852;317499
15;9064;746562;292950
16;11343;764436;272797
17;14145;777509;256922
18;17445;785837;245294
19;21199;789354;238023
20;25305;787775;235496
21;29476;781932;237168
22;33636;772148;242792
23;37477;758713;252386
24;40678;743336;264562
25;43327;726516;278733
26;45368;708954;294254
27;46848;691566;310162
28;47576;674897;326103
29;48137;659766;340673
30;48252;645672;354652
31;48362;632890;367324
32;48131;621408;379037
33;48185;611288;389103
34;47983;602253;398340
35;47807;594115;406654
36;47806;586990;413780
37;48263;579828;420485
38;48913;572948;426715
39;49590;566073;432913
40;50506;558569;439501
41;51452;551203;445921
42;52509;543125;452942
43;53542;535090;459944
44;54055;527087;467434
45;54984;518994;474598
46;55941;510398;482237
47;56185;502431;489960
48;56161;495209;497206
49;55889;488987;503700
50;55548;483739;509289
51;55182;479252;514142
52;54615;475665;518296
53;54515;472332;521729
54;53878;470029;524669
55;53609;468800;526167
56;53794;468174;526608
57;53802;467078;527696
58;53747;466272;528557
59;53934;464917;529725
60;53890;463962;530724
61;54102;462937;531537
62;54811;461491;532274
63;55820;458911;533845
64;56213;455876;536487
65;56650;452707;539219
66;57105;449625;541846
67;57128;446409;545039
68;57091;443880;547605
69;56650;442125;549801
70;56598;440358;551620
71;56460;439028;553088
72;56526;438038;554012
73;56030;437352;555194
74;55484;437127;555965
75;55337;437466;555773
76;55446;437584;555546
77;55323;438106;555147
78;55569;438280;554727
79;55535;437746;555295
80;55715;437483;555378
81;55945;436764;555867
82;56116;436052;556408
83;56347;435470;556759
84;56311;434954;557311
85;56540;433704;558332
86;56755;432825;558996
87;56321;432472;559783
88;56253;432135;560188
89;56030;432080;560466
90;56040;432055;560481
91;56047;432389;560140
92;55838;432728;560010
93;56203;432590;559783
94;56042;432301;560233
95;56124;432480;559972
96;56039;431860;560677
97;56256;431825;560495
98;56109;431652;560815
99;56120;431551;560905
100;56175;431768;560633
101;56298;431611;560667
102;56332;431682;560562
103;56663;430661;561252
104;56654;430141;561781
105;56453;429794;562329
106;56506;429919;562151
107;56574;430055;561947
108;56594;429435;562547
109;56621;429247;562708
110;56483;428897;563196
111;56463;428678;563435
112;56288;428914;563374
113;56076;429213;563287
114;55982;429938;562656
115;55778;430501;562297
116;55371;431143;562062
117;55413;431962;561201
118;55599;432289;560688
119;56083;431991;560502
120;56202;432009;560365
121;56151;431878;560547
122;56611;431173;560792
123;56560;430363;561653
124;56669;429579;562328
125;56452;429303;562821
126;56436;428932;563208
127;56337;428967;563272
128;56522;428817;563237
129;56606;428379;563591
130;56461;428788;563327
131;56570;428648;563358
132;56305;428744;563527
133;56223;429282;563071
134;56297;429570;562709
135;56118;429454;563004
136;56005;429822;562749
137;55702;430772;562102
138;55942;431139;561495
139;56324;431169;561083
140;56222;430986;561368
141;56351;430773;561452
142;56479;430745;561352
143;56240;430547;561789
144;56336;430360;561880
145;56419;429900;562257
146;56463;429901;562212
147;56353;430143;562080
148;56658;429984;561934
149;56799;429484;562293
150;56652;429059;562865
1;157718;262082;628776
2;124968;62894;860714
3;20067;128831;899678
4;7926;210616;830034
5;4711;289072;754793
6;3554;360435;684587
7;3108;426163;619305
8;3032;484890;560654
9;3231;537482;507863
10;3627;584831;460118
11;4222;626790;417564
12;5097;663657;379822
13;6360;695095;347121
14;7916;722014;318646
15;9801;744190;294585
16;12339;761337;274900
17;15274;773363;259939
18;18904;780494;249178
19;22815;782525;243236
20;26983;779877;241716
21;31511;772481;244584
22;35887;760916;251773
23;39686;746628;262262
24;43000;729997;275579
25;45704;711897;290975
26;48051;692944;307581
27;49405;674391;324780
28;50084;656533;341959
29;50076;640628;357872
30;49993;626507;372076
31;49545;614018;385013
32;48772;603790;396014
33;48236;595184;405156
34;47895;587818;412863
35;47783;581098;419695
36;47958;575171;425447
37;48226;569463;430887
38;48704;563603;436269
39;49279;557802;441495
40;49848;551824;446904
41;50509;546089;451978
42;51450;539586;457540
43;52403;532935;463238
44;53289;526104;469183
45;53933;519205;475438
46;54580;512021;481975
47;55196;505202;488178
48;55824;498126;494626
49;55922;491847;500807
50;55717;486196;506663
51;55117;481958;511501
52;54850;478026;515700
53;54574;474848;519154
54;54060;472392;522124
55;53826;470638;524112
56;53776;469089;525711
57;53544;468334;526698
58;53739;467324;527513
59;53872;466290;528414
60;54144;464731;529701
61;54299;463238;531039
62;54762;461458;532356
