t;fuego;arboles;vacios
91;878;6744;8762
92;873;6743;8768
93;848;6771;8765
94;854;6806;8724
95;888;6727;8769
96;895;6741;8748
97;911;6670;8803
98;872;6663;8849
99;904;6677;8803
100;879;6668;8837
1;2498;4108;9778
2;1971;1004;13409
3;335;1992;14057
4;125;3241;13018
5;65;4471;11848
6;57;5617;10710
7;41;6635;9708
8;44;7546;8794
9;43;8347;7994
10;44;9093;7247
11;48;9767;6569
12;54;10396;5934
13;78;10913;5393
14;86;11321;4977
15;116;11714;4554
16;148;12025;4211
17;183;12268;3933
18;221;12482;3681
19;282;12557;3545
20;354;12551;3479
21;426;12464;3494
22;473;12315;3596
23;550;12168;3666
24;593;11928;3863
25;652;11641;4091
26;682;11382;4320
27;717;11093;4574
28;728;10825;4831
29;727;10570;5087
30;754;10296;5334
31;779;10012;5593
32;758;9824;5802
33;784;9632;5968
34;747;9460;6177
35;731;9367;6286
36;710;9257;6417
37;735;9139;6510
38;738;9063;6583
39;781;8955;6648
40;782;8828;6774
41;789;8717;6878
42;799;8602;6983
43;863;8423;7098
44;884;8206;7294
45;892;8013;7479
46;850;7957;7577
47;840;7880;7664
48;804;7817;7763
49;785;7846;7753
50;781;7877;7726
51;769;7911;7704
52;754;7911;7719
53;757;7910;7717
54;770;7928;7686
55;790;7910;7684
56;828;7846;7710
57;831;7774;7779
58;890;7637;7857
59;930;7560;7894
60;927;7435;8022
61;972;7227;8185
62;933;7107;8344
63;933;7009;8442
64;916;6908;8560
65;900;6820;8664
66;849;6830;8705
67;832;6887;8665
68;851;6909;8624
69;848;6932;8604
70;807;7032;8545
71;807;7040;8537
72;804;7101;8479
73;800;7178;8406
74;829;7162;8393
75;853;7175;8356
76;873;7138;8373
77;909;7052;8423
78;907;7022;8455
79;930;6915;8539
80;960;6779;8645
81;940;6738;8706
82;916;6649;8819
83;904;6645;8835
84;890;6623;8871
85;857;6669;8858
86;870;6674;8840
87;884;6691;8809
88;892;6692;8800
89;877;6697;8810
90;906;6696;8782
91;941;6585;8858
92;929;6591;8864
93;894;6586;8904
94;945;6531;8908
95;906;6485;8993
96;915;6466;9003
97;864;6461;9059
98;844;6509;9031
99;876;6468;9040
100;845;6545;8994
1;2427;4108;9849
2;1985;997;13402
3;308;2011;14065
4;132;3307;12945
5;83;4547;11754
6;70;5640;10674
7;59;6602;9723
8;60;7524;8800
9;69;8361;7954
10;72;9124;7188
11;75;9810;6499
12;94;10402;5888
13;113;10835;5436
14;149;11200;5035
15;178;11527;4679
16;209;11793;4382
17;261;11976;4147
18;325;12062;3997
19;386;12070;3928
20;464;12013;3907
21;549;11838;3997
22;624;11613;4147
23;679;11333;4372
24;744;11032;4608
25;812;10727;4845
26;796;10409;5179
27;793;10191;5400
28;810;9900;5674
29;807;9698;5879
30;815;9459;6110
31;807;9241;6336
32;819;9039;6526
33;808;8902;6674
34;790;8751;6843
35;799;8629;6956
36;807;8509;7068
37;810;8432;7142
38;793;8381;7210
39;767;8330;7287
40;734;8342;7308
41;755;8313;7316
42;793;8250;7341
43;778;8227;7379
44;773;8187;7424
45;841;8095;7448
46;867;7963;7554
47;865;7895;7624
48;895;7780;7709
49;919;7642;7823
50;931;7481;7972
51;931;7361;8092
52;933;7282;8169
53;930;7146;8308
54;869;7065;8450
55;883;7055;8446
56;855;7097;8432
57;851;7144;8389
58;890;7103;8391
59;851;7041;8492
60;826;7044;8514
61;828;7106;8450
62;835;7130;8419
63;836;7116;8432
64;865;7104;8415
65;898;7040;8446
66;958;6939;8487
67;935;6844;8605
68;908;6851;8625
69;912;6843;8629
70;918;6807;8659
71;848;6839;8697
72;805;6887;8692
73;842;6896;8646
74;852;6897;8635
75;881;6888;8615
76;880;6849;8655
77;874;6824;8686
78;915;6803;8666
79;912;6725;8747
80;922;6686;8776
81;907;6689;8788
82;910;6624;8850
83;953;6547;8884
84;987;6416;8981
85;964;6359;9061
86;942;6352;9090
87;929;6338;9117
88;906;6394;9084
89;899;6391;9094
90;881;6373;9130
91;851;6437;9096
92;831;6500;9053
93;849;6562;8973
94;834;6575;8975
95;870;6542;8972
96;868;6601;8915
97;862;6596;8926
98;896;6563;8925
99;893;6544;8947
100;889;6559;8936
1;2489;4174;9721
2;2015;972;13397
3;354;1952;14078
4;127;3277;12980
5;72;4421;11891
6;50;5530;10804
7;49;6600;9735
8;53;7490;8841
9;54;8309;8021
10;75;9042;7267
11;83;9701;6600
12;83;10262;6039
13;116;10764;5504
14;150;11167;5067
15;190;11494;4700
16;238;11753;4393
17;314;11852;4218
18;373;11886;4125
19;459;11827;4098
20;548;11683;4153
21;598;11493;4293
22;666;11267;4451
23;716;11010;4658
24;753;10744;4887
25;807;10386;5191
26;847;10078;5459
27;919;9718;5747
28;914;9348;6122
29;921;9023;6440
30;936;8754;6694
31;920;8510;6954
32;928;8270;7186
33;864;8106;7414
34;818;8022;7544
35;762;7976;7646
36;760;7962;7662
37;732;7986;7666
38;730;8085;7569
39;724;8124;7536
40;722;8128;7534
41;723;8121;7540
42;713;8149;7522
43;734;8157;7493
44;773;8119;7492
45;772;8097;7515
46;814;8043;7527
47;842;7977;7565
48;890;7873;7621
49;927;7629;7828
50;919;7474;7991
51;894;7373;8117
52;880;7333;8171
53;868;7272;8244
54;862;7221;8301
55;868;7202;8314
56;849;7165;8370
57;831;7159;8394
58;818;7142;8424
59;753;7262;8369
60;716;7390;8278
61;722;7488;8174
62;767;7553;8064
63;823;7566;7995
64;902;7483;7999
65;963;7283;8138
66;985;7150;8249
67;1007;6979;8398
68;1014;6808;8562
69;1009;6650;8725
70;985;6516;8883
71;945;6481;8958
72;903;6460;9021
73;835;6525;9024
74;796;6648;8940
75;727;6762;8895
76;719;6946;8719
77;730;7058;8596
78;755;7200;8429
79;779;7293;8312
80;838;7279;8267
81;849;7173;8362
82;889;7142;8353
83;929;7052;8403
84;955;6911;8518
85;972;6784;8628
86;966;6689;8729
87;937;6636;8811
88;943;6617;8824
89;940;6566;8878
90;946;6488;8950
91;890;6505;8989
92;846;6523;9015
93;783;6597;9004
94;761;6744;8879
95;789;6824;8771
96;775;6893;8716
97;783;7024;8577
98;815;7038;8531
99;839;7018;8527
100;859;7066;8459
1;2449;3919;10016
2;1916;969;13499
3;313;1989;14082
4;141;3263;12980
5;75;4447;11862
6;52;5554;10778
7;32;6594;9758
8;35;7539;8810
9;39;8392;7953
10;51;9126;7207
11;61;9772;6551
12;71;10339;5974
13;91;10826;5467
14;106;11272;5006
15;137;11659;4588
16;159;11956;4269
17;192;12185;4007
18;229;12360;3795
19;285;12475;3624
20;340;12489;3555
21;391;12461;3532
22;469;12348;3567
23;531;12186;3667
24;594;11995;3795
25;636;11737;4011
26;698;11481;4205
27;723;11193;4468
28;753;10873;4758
29;749;10611;5024
30;747;10402;5235
31;772;10138;5474
32;793;9896;5695
33;790;9623;5971
34;797;9407;6180
35;791;9266;6327
36;768;9210;6406
37;755;9121;6508
38;764;9010;6610
39;761;8905;6718
40;747;8786;6851
41;744;8710;6930
42;760;8668;6956
43;782;8564;7038
44;774;8483;7127
45;766;8406;7212
46;805;8328;7251
47;819;8235;7330
48;828;8149;7407
49;850;8076;7458
50;865;7944;7575
51;828;7903;7653
52;821;7839;7724
53;845;7807;7732
54;814;7754;7816
55;827;7753;7804
56;844;7645;7895
57;840;7611;7933
58;858;7541;7985
59;826;7447;8111
60;819;7441;8124
61;845;7441;8098
62;845;7398;8141
63;885;7339;8160
64;897;7246;8241
65;929;7124;8331
66;922;7011;8451
67;904;6995;8485
68;925;6975;8484
69;947;6867;8570
70;944;6765;8675
71;889;6718;8777
72;878;6785;8721
73;864;6763;8757
74;822;6792;8770
75;830;6842;8712
76;834;6895;8655
77;844;6915;8625
78;858;6882;8644
79;827;6947;8610
80;838;6959;8587
81;845;6990;8549
82;842;7021;8521
83;816;7070;8498
84;824;7093;8467
85;845;7129;8410
86;882;7045;8457
87;908;6951;8525
88;930;6839;8615
89;963;6739;8682
90;964;6599;8821
91;984;6489;8911
92;964;6372;9048
93;931;6364;9089
94;860;6399;9125
95;813;6456;9115
96;774;6609;9001
97;807;6689;8888
98;773;6777;8834
99;746;6878;8760
100;765;6994;8625
1;2443;4118;9823
2;1953;977;13454
3;290;1980;14114
4;108;3207;13069
5;72;4418;11894
6;55;5564;10765
7;39;6634;9711
8;33;7602;8749
9;36;8436;7912
10;44;9191;7149
11;57;9868;6459
12;72;10442;5870
13;88;10934;5362
14;111;11326;4947
15;148;11668;4568
16;179;11967;4238
17;223;12182;3979
18;269;12331;3784
19;328;12392;3664
20;391;12364;3629
21;461;12296;3627
22;534;12166;3684
23;581;11948;3855
24;634;11696;4054
25;655;11444;4285
26;659;11258;4467
27;652;11101;4631
28;646;10926;4812
29;652;10739;4993
30;640;10606;5138
31;647;10485;5252
32;642;10375;5367
33;631;10292;5461
34;631;10239;5514
35;639;10126;5619
36;648;10066;5670
37;667;9966;5751
38;697;9811;5876
39;721;9657;6006
40;702;9571;6111
41;710;9478;6196
42;736;9336;6312
43;788;9150;6446
44;819;8946;6619
45;826;8757;6801
46;850;8556;6978
47;882;8426;7076
48;901;8246;7237
49;890;8084;7410
50;907;7944;7533
51;884;7825;7675
52;871;7738;7775
53;882;7664;7838
54;863;7561;7960
55;839;7481;8064
56;840;7444;8100
57;829;7460;8095
58;834;7434;8116
59;883;7348;8153
60;878;7283;8223
61;890;7226;8268
62;898;7151;8335
63;843;7149;8392
64;859;7147;8378
65;873;7076;8435
66;907;7009;8468
67;922;6874;8588
68;966;6779;8639
69;935;6706;8743
70;911;6726;8747
71;874;6721;8789
72;860;6707;8817
73;901;6727;8756
74;920;6694;8770
75;891;6701;8792
76;906;6696;8782
77;886;6688;8810
78;894;6686;8804
79;867;6677;8840
80;881;6711;8792
81;942;6669;8773
82;906;6634;8844
83;910;6665;8809
84;890;6672;8822
85;919;6637;8828
86;911;6617;8856
87;889;6590;8905
88;862;6641;8881
89;866;6618;8900
90;892;6624;8868
91;905;6556;8923
92;892;6581;8911
93;891;6551;8942
94;849;6568;8967
95;893;6560;8931
96;861;6609;8914
97;831;6632;8921
98;804;6746;8834
99;795;6823;8766
100;834;6846;8704
1;2457;4118;9809
2;1923;981;13480
3;324;1961;14099
4;120;3227;13037
5;71;4499;11814
6;48;5665;10671
7;33;6706;9645
8;40;7623;8721
9;37;8474;7873
10;46;9251;7087
11;55;9907;6422
12;64;10466;5854
13;88;10971;5325
14;110;11399;4875
15;138;11791;4455
16;160;12084;4140
17;195;12313;3876
18;223;12515;3646
19;261;12613;3510
20;308;12655;3421
21;371;12647;3366
22;407;12564;3413
23;440;12489;3455
24;498;12360;3526
25;534;12174;3676
26;540;12030;3814
27;560;11849;3975
28;554;11690;4140
29;564;11571;4249
30;580;11425;4379
31;580;11290;4514
32;586;11133;4665
33;578;11004;4802
34;572;10877;4935
35;581;10823;4980
36;610;10730;5044
37;635;10599;5150
38;681;10403;5300
39;689;10221;5474
40;703;10116;5565
41;718;9941;5725
42;742;9785;5857
43;763;9600;6021
44;799;9384;6201
45;835;9165;6384
46;858;8960;6566
47;886;8703;6795
48;832;8520;7032
49;837;8412;7135
50;811;8329;7244
51;807;8262;7315
52;810;8219;7355
53;832;8150;7402
54;842;8053;7489
55;869;7895;7620
56;847;7818;7719
57;839;7746;7799
58;858;7633;7893
59;826;7572;7986
60;855;7493;8036
61;850;7477;8057
62;854;7480;8050
63;887;7397;8100
64;904;7312;8168
65;898;7192;8294
66;875;7141;8368
67;873;7112;8399
68;865;7058;8461
69;878;7042;8464
70;820;7080;8484
71;822;7123;8439
72;890;7076;8418
73;886;7065;8433
74;902;7030;8452
75;933;6912;8539
76;908;6891;8585
77;920;6841;8623
78;909;6792;8683
79;922;6753;8709
80;888;6725;8771
81;855;6752;8777
82;840;6838;8706
83;869;6835;8680
84;911;6821;8652
85;857;6868;8659
86;866;6908;8610
87;901;6839;8644
88;930;6773;8681
89;909;6774;8701
90;925;6782;8677
91;893;6744;8747
92;877;6774;8733
93;922;6723;8739
94;964;6637;8783
95;1005;6467;8912
96;986;6340;9058
97;955;6315;9114
98;920;6324;9140
99;895;6356;9133
100;863;6360;9161
1;2458;4128;9798
2;1977;935;13472
3;293;2003;14088
4;120;3334;12930
5;78;4508;11798
6;54;5649;10681
7;53;6658;9673
8;46;7611;8727
9;47;8464;7873
10;60;9209;7115
11;70;9889;6425
12;87;10438;5859
13;98;10908;5378
14;122;11348;4914
15;181;11670;4533
16;228;11880;4276
17;300;11994;4090
18;328;12078;3978
19;405;12048;3931
20;456;11987;3941
21;517;11866;4001
22;544;11703;4137
23;615;11493;4276
24;671;11266;4447
25;703;10995;4686
26;716;10751;4917
27;711;10520;5153
28;738;10288;5358
29;748;10056;5580
30;756;9855;5773
31;765;9650;5969
32;797;9431;6156
33;820;9246;6318
34;797;9042;6545
35;775;8907;6702
36;782;8761;6841
37;765;8670;6949
38;765;8612;7007
39;743;8570;7071
40;745;8532;7107
41;758;8470;7156
42;801;8323;7260
43;780;8297;7307
44;750;8260;7374
45;713;8277;7394
46;732;8284;7368
47;746;8222;7416
48;773;8184;7427
49;810;8120;7454
50;833;8018;7533
51;825;7967;7592
52;876;7883;7625
53;914;7725;7745
54;915;7608;7861
55;978;7439;7967
56;959;7314;8111
57;941;7212;8231
58;898;7148;8338
59;875;7080;8429
60;878;7070;8436
61;829;7120;8435
62;800;7224;8360
63;782;7288;8314
64;789;7305;8290
65;799;7386;8199
66;826;7375;8183
67;846;7346;8192
68;862;7329;8193
69;897;7227;8260
70;918;7142;8324
71;923;7073;8388
72;893;6992;8499
73;880;6963;8541
74;911;6932;8541
75;935;6885;8564
76;931;6782;8671
77;905;6739;8740
78;871;6718;8795
79;887;6718;8779
80;844;6787;8753
81;917;6755;8712
82;890;6702;8792
83;869;6707;8808
84;871;6713;8800
85;877;6727;8780
86;850;6754;8780
87;831;6862;8691
88;849;6836;8699
89;844;6868;8672
90;844;6898;8642
91;871;6941;8572
92;904;6900;8580
93;882;6817;8685
94;903;6819;8662
95;905;6756;8723
96;922;6736;8726
97;930;6640;8814
98;947;6607;8830
99;931;6529;8924
100;943;6433;9008
1;2508;4073;9803
2;1948;992;13444
3;329;1973;14082
4;120;3270;12994
5;79;4549;11756
6;61;5679;10644
7;41;6728;9615
8;40;7641;8703
9;40;8440;7904
10;52;9175;7157
11;61;9862;6461
12;80;10464;5840
13;103;10929;5352
14;140;11328;4916
15;174;11648;4562
16;226;11887;4271
17;259;12063;4062
18;307;12172;3905
19;384;12162;3838
20;466;12075;3843
21;530;11905;3949
22;573;11695;4116
23;614;11509;4261
24;665;11271;4448
25;741;10965;4678
26;807;10577;5000
27;844;10239;5301
28;873;9882;5629
29;916;9529;5939
30;907;9210;6267
31;901;8915;6568
32;843;8742;6799
33;836;8603;6945
34;818;8488;7078
35;831;8381;7172
36;826;8254;7304
37;833;8110;7441
38;830;8030;7524
39;856;7929;7599
40;881;7827;7676
41;828;7825;7731
42;842;7790;7752
43;847;7704;7833
44;825;7644;7915
45;849;7572;7963
46;871;7490;8023
47;869;7395;8120
48;837;7359;8188
49;833;7335;8216
50;859;7281;8244
51;826;7279;8279
52;842;7285;8257
53;833;7244;8307
54;816;7271;8297
55;799;7315;8270
56;797;7369;8218
57;822;7335;8227
58;835;7321;8228
59;876;7275;8233
60;927;7152;8305
61;940;7046;8398
62;970;6843;8571
63;904;6819;8661
64;893;6803;8688
65;882;6750;8752
66;843;6790;8751
67;774;6908;8702
68;796;6989;8599
69;815;7058;8511
70;820;7096;8468
71;887;7112;8385
72;910;7053;8421
73;950;6951;8483
74;1002;6799;8583
75;960;6640;8784
76;948;6590;8846
77;895;6592;8897
78;884;6570;8930
79;876;6589;8919
80;914;6530;8940
81;894;6547;8943
82;891;6544;8949
83;859;6526;8999
84;820;6641;8923
85;826;6787;8771
86;820;6836;8728
87;860;6885;8639
88;889;6814;8681
89;893;6796;8695
90;909;6772;8703
91;930;6683;8771
92;947;6585;8852
93;962;6458;8964
94;943;6410;9031
95;935;6351;9098
96;935;6319;9130
97;908;6341;9135
98;909;6340;9135
99;890;6392;9102
100;869;6418;9097
1;2410;4034;9940
2;1894;987;13503
3;310;2068;14006
4;121;3311;12952
5;61;4583;11740
6;43;5749;10592
7;39;6818;9527
8;45;7745;8594
9;46;8586;7752
10;59;9327;6998
11;73;9920;6391
12;82;10492;5810
13;93;10970;5321
14;113;11380;4891
15;139;11745;4500
16;179;11989;4216
17;217;12187;3980
18;257;12313;3814
19;296;12402;3686
20;361;12416;3607
21;432;12369;3583
22;467;12228;3689
23;539;12046;3799
24;600;11848;3936
25;656;11612;4116
26;710;11307;4367
27;742;11026;4616
28;771;10721;4892
29;815;10412;5157
30;819;10111;5454
31;835;9846;5703
32;873;9535;5976
33;845;9254;6285
34;838;9034;6512
35;841;8857;6686
36;827;8682;6875
37;836;8556;6992
38;861;8405;7118
39;903;8237;7244
40;922;8037;7425
41;927;7857;7600
42;835;7777;7772
43;799;7757;7828
44;747;7799;7838
45;730;7847;7807
46;737;7912;7735
47;779;7924;7681
48;811;7891;7682
49;862;7774;7748
50;835;7701;7848
51;849;7685;7850
52;848;7646;7890
53;849;7517;8018
54;836;7508;8040
55;855;7476;8053
56;906;7399;8079
57;942;7286;8156
58;931;7171;8282
59;911;7100;8373
60;883;7090;8411
61;871;7033;8480
62;852;7034;8498
63;867;6997;8520
64;856;7001;8527
65;883;6966;8535
66;879;6974;8531
67;895;6910;8579
68;913;6860;8611
69;865;6834;8685
70;823;6879;8682
71;863;6872;8649
72;851;6875;8658
73;854;6892;8638
74;842;6920;8622
75;838;6962;8584
76;846;6923;8615
77;865;6894;8625
78;863;6852;8669
79;882;6818;8684
80;926;6803;8655
81;914;6769;8701
82;907;6698;8779
83;930;6657;8797
84;969;6612;8803
85;969;6551;8864
86;914;6512;8958
87;885;6548;8951
88;903;6567;8914
89;904;6560;8920
90;881;6585;8918
91;846;6642;8896
92;831;6693;8860
93;812;6823;8749
94;867;6821;8696
95;891;6812;8681
96;901;6806;8677
97;906;6806;8672
98;923;6798;8663
99;954;6735;8695
100;928;6693;8763
1;2462;4044;9878
2;1960;1018;13406
3;320;2014;14050
4;135;3262;12987
5;70;4455;11859
6;52;5619;10713
7;43;6643;9698
8;51;7592;8741
9;48;8409;7927
10;54;9150;7180
11;65;9799;6520
12;78;10360;5946
13;88;10836;5460
14;105;11273;5006
15;135;11642;4607
16;162;11937;4285
17;196;12154;4034
18;240;12321;3823
19;274;12423;3687
20;321;12506;3557
21;362;12472;3550
22;431;12415;3538
23;491;12265;3628
24;546;12058;3780
25;603;11829;3952
26;662;11545;4177
27;676;11296;4412
28;745;10965;4674
29;755;10726;4903
30;806;10384;5194
31;811;10112;5461
32;807;9866;5711
33;796;9648;5940
34;801;9424;6159
35;785;9191;6408
36;784;9047;6553
37;781;8926;6677
38;775;8822;6787
39;779;8711;6894
40;770;8616;6998
41;761;8475;7148
42;750;8423;7211
43;763;8377;7244
44;764;8374;7246
45;792;8242;7350
46;815;8162;7407
47;844;8027;7513
48;856;7882;7646
49;841;7771;7772
50;833;7698;7853
51;861;7607;7916
52;861;7523;8000
53;879;7462;8043
54;919;7348;8117
55;932;7245;8207
56;914;7153;8317
57;901;7097;8386
58;891;6996;8497
59;862;6953;8569
60;786;7084;8514
61;756;7192;8436
62;797;7247;8340
63;821;7290;8273
64;815;7347;8222
65;813;7338;8233
66;849;7301;8234
67;874;7256;8254
68;924;7146;8314
69;906;7057;8421
70;891;6982;8511
71;863;6954;8567
72;890;6897;8597
73;928;6843;8613
74;932;6737;8715
75;922;6747;8715
76;888;6737;8759
77;862;6746;8776
78;870;6810;8704
79;867;6839;8678
80;849;6879;8656
81;817;6908;8659
82;836;6902;8646
83;847;6887;8650
84;854;6909;8621
85;874;6876;8634
86;927;6844;8613
87;950;6727;8707
88;928;6679;8777
89;930;6606;8848
90;921;6513;8950
91;874;6532;8978
92;838;6614;8932
93;818;6670;8896
94;793;6744;8847
95;770;6849;8765
96;747;6983;8654
97;795;7099;8490
98;852;7117;8415
99;909;7037;8438
100;933;7012;8439
1;2515;4126;9743
2;2004;897;13483
3;300;1941;14143
4;124;3222;13038
5;77;4459;11848
6;52;5609;10723
7;49;6698;9637
8;45;7661;8678
9;42;8515;7827
10;45;9278;7061
11;61;9964;6359
12;65;10465;5854
13;90;10912;5382
14;107;11300;4977
15;132;11625;4627
16;158;11912;4314
17;192;12145;4047
18;247;12287;3850
19;297;12382;3705
20;356;12405;3623
21;421;12346;3617
22;493;12207;3684
23;555;12033;3796
24;612;11782;3990
25;656;11518;4210
26;675;11257;4452
27;672;11026;4686
28;643;10832;4909
29;621;10709;5054
30;622;10599;5163
31;606;10533;5245
32;595;10459;5330
33;604;10393;5387
34;601;10315;5468
35;599;10299;5486
36;598;10244;5542
37;619;10175;5590
38;619;10150;5615
39;620;10117;5647
40;663;10024;5697
41;724;9849;5811
42;775;9676;5933
43;822;9435;6127
44;860;9182;6342
45;875;8951;6558
46;865;8735;6784
47;898;8542;6944
48;889;8310;7185
49;864;8190;7330
50;851;8059;7474
51;837;7967;7580
52;815;7898;7671
53;812;7850;7722
54;824;7810;7750
55;827;7715;7842
56;801;7691;7892
57;796;7690;7898
58;798;7677;7909
59;806;7643;7935
60;796;7701;7887
61;833;7618;7933
62;899;7502;7983
63;894;7430;8060
64;908;7337;8139
65;850;7273;8261
66;822;7253;8309
67;820;7266;8298
68;830;7246;8308
69;828;7262;8294
70;814;7270;8300
71;848;7310;8226
72;875;7313;8196
73;895;7233;8256
74;924;7134;8326
75;926;7050;8408
76;937;6946;8501
77;990;6833;8561
78;989;6679;8716
79;977;6577;8830
80;887;6571;8926
81;858;6584;8942
82;841;6608;8935
83;824;6726;8834
84;835;6784;8765
85;819;6888;8677
86;792;6968;8624
87;813;7022;8549
88;793;7112;8479
89;801;7181;8402
90;851;7173;8360
91;862;7150;8372
92;868;7117;8399
93;896;7051;8437
94;934;6970;8480
95;964;6927;8493
96;1020;6739;8625
97;1028;6573;8783
98;992;6478;8914
99;952;6443;8989
100;906;6406;9072
1;2436;4161;9787
2;1983;948;13453
3;310;2013;14061
4;124;3277;12983
5;79;4471;11834
6;65;5604;10715
7;55;6582;9747
8;62;7492;8830
9;67;8301;8016
10;75;9062;7247
11;95;9680;6609
12;124;10202;6058
13;146;10599;5639
14;194;10993;5197
15;224;11283;4877
16;284;11494;4606
17;337;11645;4402
18;423;11655;4306
19;493;11625;4266
20;601;11435;4348
21;669;11203;4512
22;715;10985;4684
23;797;10667;4920
24;866;10302;5216
25;948;9888;5548
26;1003;9454;5927
27;1068;8962;6354
28;1072;8518;6794
29;1030;8166;7188
30;1027;7870;7487
31;1007;7596;7781
32;921;7424;8039
33;895;7345;8144
34;849;7343;8192
35;821;7370;8193
36;788;7403;8193
37;758;7468;8158
38;755;7519;8110
39;783;7555;8046
40;761;7605;8018
41;745;7695;7944
42;761;7732;7891
43;816;7689;7879
44;808;7684;7892
45;849;7642;7893
46;889;7540;7955
47;908;7413;8063
48;925;7335;8124
49;928;7204;8252
50;943;7062;8379
51;902;6978;8504
52;899;6932;8553
53;825;6942;8617
54;823;6966;8595
55;798;7019;8567
56;815;7040;8529
57;799;7125;8460
58;803;7142;8439
59;796;7175;8413
60;812;7234;8338
61;802;7272;8310
62;811;7283;8290
63;833;7294;8257
64;850;7289;8245
65;872;7227;8285
66;903;7175;8306
67;917;7087;8380
68;879;7073;8432
69;885;7062;8437
70;902;6984;8498
71;850;6966;8568
72;820;7030;8534
73;818;7090;8476
74;850;7095;8439
75;820;7086;8478
76;814;7101;8469
77;838;7091;8455
78;829;7086;8469
79;845;7053;8486
80;851;7048;8485
81;848;7075;8461
82;875;7051;8458
83;861;7035;8488
84;834;7038;8512
85;853;7029;8502
86;838;7055;8491
87;832;7108;8444
88;857;7153;8374
89;853;7171;8360
90;897;7089;8398
91;849;7068;8467
92;844;7069;8471
93;842;7078;8464
94;879;7057;8448
95;901;6994;8489
96;911;6943;8530
97;908;6892;8584
98;933;6875;8576
99;902;6813;8669
100;910;6744;8730
1;2490;4272;9622
2;2053;942;13389
3;307;2033;14044
4;129;3305;12950
5;72;4435;11877
6;66;5568;10750
7;50;6663;9671
8;39;7559;8786
9;32;8417;7935
10;37;9169;7178
11;41;9853;6490
12;52;10465;5867
13;67;10965;5352
14;77;11457;4850
15;94;11845;4445
16;116;12211;4057
17;151;12447;3786
18;196;12630;3558
19;238;12755;3391
20;284;12802;3298
21;334;12794;3256
22;402;12738;3244
23;443;12648;3293
24;497;12491;3396
25;525;12282;3577
26;553;12037;3794
27;581;11873;3930
28;606;11674;4104
29;599;11458;4327
30;614;11286;4484
31;653;11025;4706
32;681;10833;4870
33;714;10632;5038
34;699;10437;5248
35;692;10268;5424
36;692;10113;5579
37;703;9964;5717
38;722;9808;5854
39;754;9637;5993
40;714;9527;6143
41;750;9388;6246
42;793;9205;6386
43;759;9068;6557
44;776;8926;6682
45;778;8829;6777
46;808;8681;6895
47;853;8485;7046
48;857;8276;7251
49;875;8137;7372
50;840;8047;7497
51;855;7917;7612
52;813;7893;7678
53;763;7926;7695
54;754;7934;7696
55;780;7931;7673
56;805;7914;7665
57;826;7844;7714
58;795;7823;7766
59;786;7851;7747
60;786;7835;7763
61;837;7747;7800
62;889;7668;7827
63;912;7543;7929
64;920;7397;8067
65;941;7279;8164
66;957;7135;8292
67;943;7019;8422
68;929;6967;8488
69;895;6893;8596
70;867;6850;8667
71;861;6872;8651
72;859;6862;8663
73;877;6857;8650
74;901;6815;8668
75;926;6752;8706
76;873;6784;8727
77;863;6775;8746
78;875;6731;8778
79;891;6719;8774
80;852;6723;8809
81;869;6705;8810
82;860;6733;8791
83;884;6710;8790
84;883;6738;8763
85;910;6724;8750
86;954;6710;8720
87;969;6563;8852
88;966;6530;8888
89;965;6470;8949
90;912;6431;9041
91;940;6387;9057
92;924;6358;9102
93;930;6291;9163
94;855;6339;9190
95;816;6440;9128
96;775;6603;9006
97;785;6726;8873
98;796;6737;8851
99;815;6810;8759
100;782;6917;8685
1;2488;3995;9901
2;1964;981;13439
3;295;2025;14064
4;139;3246;12999
5;84;4455;11845
6;62;5533;10789
7;54;6543;9787
8;45;7404;8935
9;43;8251;8090
10;46;9022;7316
11;59;9721;6604
12;73;10271;6040
13;88;10780;5516
14;102;11237;5045
15;130;11588;4666
16;174;11866;4344
17;214;12092;4078
18;250;12256;3878
19;286;12348;3750
20;327;12410;3647
21;376;12360;3648
22;426;12284;3674
23;493;12149;3742
24;549;11961;3874
25;575;11767;4042
26;618;11551;4215
27;640;11312;4432
28;650;11083;4651
29;673;10876;4835
30;689;10684;5011
31;721;10490;5173
32;732;10310;5342
33;700;10155;5529
34;713;9976;5695
35;712;9779;5893
36;717;9632;6035
37;742;9507;6135
38;758;9391;6235
39;797;9271;6316
40;799;9097;6488
41;833;8913;6638
42;855;8677;6852
43;888;8443;7053
44;866;8281;7237
45;856;8191;7337
46;860;8036;7488
47;888;7943;7553
48;897;7781;7706
49;860;7732;7792
50;857;7588;7939
51;836;7574;7974
52;811;7570;8003
53;838;7520;8026
54;826;7523;8035
55;809;7495;8080
56;794;7513;8077
57;845;7468;8071
58;884;7370;8130
59;897;7295;8192
60;900;7228;8256
61;939;7086;8359
62;922;7036;8426
63;931;6992;8461
64;866;6971;8547
65;864;7005;8515
66;823;7062;8499
67;837;7078;8469
68;860;7112;8412
69;903;7039;8442
70;901;6975;8508
71;872;6945;8567
72;879;6904;8601
73;838;6916;8630
74;818;7010;8556
75;781;7032;8571
76;767;7156;8461
77;806;7208;8370
78;860;7235;8289
79;899;7199;8286
80;941;7085;8358
81;977;6923;8484
82;987;6806;8591
83;1002;6682;8700
84;983;6569;8832
85;997;6461;8926
