t;fuego;arboles;vacios
114;13948;107853;140343
115;13943;107889;140312
116;14029;107850;140265
117;14077;107846;140221
118;14105;107755;140284
119;14197;107657;140290
120;14282;107500;140362
121;14281;107159;140704
122;14236;106990;140918
123;14004;107029;141111
124;14085;106949;141110
125;14173;106611;141360
126;14047;106870;141227
127;14055;106997;141092
128;14113;107024;141007
129;14122;106895;141127
130;14168;106780;141196
131;13988;106986;141170
132;13893;107243;141008
133;13700;107550;140894
134;13651;108058;140435
135;13811;108230;140103
136;13870;108362;139912
137;13857;108637;139650
138;14124;108508;139512
139;14210;108424;139510
140;14334;107503;140307
141;14448;106925;140771
142;14362;106473;141309
143;14234;106216;141694
144;14212;106047;141885
145;14070;106101;141973
146;14075;106143;141926
147;14004;106402;141738
148;13875;106580;141689
149;13848;107004;141292
150;13912;107300;140932
1;39435;65384;157325
2;31088;15645;215411
3;4910;32201;225033
4;2010;52608;207526
5;1207;72304;188633
6;893;90475;170776
7;805;106778;154561
8;756;121627;139761
9;788;134818;126538
10;857;146683;114604
11;1001;157096;104047
12;1179;166310;94655
13;1460;174312;86372
14;1812;180963;79369
15;2273;186397;73474
16;2842;191012;68290
17;3566;194236;64342
18;4292;196419;61433
19;5210;197281;59653
20;6268;196947;58929
21;7216;195626;59302
22;8228;193446;60470
23;9247;190092;62805
24;10098;186288;65758
25;10871;182008;69265
26;11465;177457;73222
27;11979;172692;77473
28;12242;168178;81724
29;12379;164018;85747
30;12471;160050;89623
31;12430;156585;93129
32;12471;153409;96264
33;12560;150442;99142
34;12515;147755;101874
35;12462;145178;104504
36;12401;143236;106507
37;12370;141442;108332
38;12253;140211;109680
39;12441;138843;110860
40;12517;137373;112254
41;12593;136007;113544
42;12763;134482;114899
43;12894;133107;116143
44;13021;131651;117472
45;13060;130444;118640
46;13352;129135;119657
47;13491;127523;121130
48;13737;125935;122472
49;13616;124624;123904
50;13856;123393;124895
51;13915;121861;126368
52;13842;120618;127684
53;13866;119535;128743
54;13935;118481;129728
55;13749;117819;130576
56;13785;117119;131240
57;14068;115972;132104
58;14112;115078;132954
59;14113;114310;133721
60;14065;113624;134455
61;13880;113177;135087
62;13736;113015;135393
63;13742;112562;135840
64;13754;112226;136164
65;13745;112266;136133
66;13828;112108;136208
67;13804;111873;136467
68;13954;111576;136614
69;13956;111345;136843
70;14126;111103;136915
71;14198;110595;137351
72;14262;109986;137896
73;14243;109337;138564
74;14087;108931;139126
75;14121;108747;139276
76;14238;108486;139420
77;14093;108215;139836
78;13980;108213;139951
79;13914;108096;140134
80;13857;108069;140218
81;13697;108589;139858
82;13733;108831;139580
83;13651;108989;139504
84;13679;109209;139256
85;13622;109536;138986
86;13801;109773;138570
87;13648;109849;138647
88;13666;109981;138497
89;13883;109948;138313
90;14076;109833;138235
91;14345;109358;138441
92;14491;108667;138986
93;14574;107837;139733
94;14503;107200;140441
95;14153;107222;140769
96;14073;107043;141028
97;14121;107135;140888
98;14038;107291;140815
99;14019;107157;140968
100;13904;107216;141024
101;13814;107594;140736
102;13739;107973;140432
103;13607;108468;140069
104;13732;108612;139800
105;13739;108923;139482
106;13843;108777;139524
107;13900;108991;139253
108;13976;108785;139383
109;14054;108652;139438
110;14151;108645;139348
111;14366;108388;139390
112;14328;108153;139663
113;14419;107727;139998
114;14500;107220;140424
115;14503;106774;140867
116;14327;106517;141300
117;14090;106636;141418
118;14031;106671;141442
119;14043;106762;141339
120;13850;106976;141318
121;13710;107442;140992
122;13692;107695;140757
123;13652;108301;140191
124;13643;108587;139914
125;13632;108824;139688
126;13571;109399;139174
127;13675;109652;138817
128;13822;109685;138637
129;13978;109712;138454
130;14179;109367;138598
131;14243;108989;138912
132;14306;108556;139282
133;14388;108202;139554
134;14199;107992;139953
135;14200;107752;140192
136;14209;107475;140460
137;14232;107352;140560
138;14101;107616;140427
139;14013;107813;140318
140;13901;107946;140297
141;13979;108049;140116
142;14068;108025;140051
143;13921;108064;140159
144;13666;108472;140006
145;13587;109034;139523
146;13548;109324;139272
147;13624;109631;138889
148;13773;109839;138532
149;13876;109857;138411
150;14088;109559;138497
1;39250;65501;157393
2;31243;15692;215209
3;4979;32343;224822
4;2000;52920;207224
5;1200;72593;188351
6;913;90460;170771
7;764;106726;154654
8;756;121353;140035
9;821;134610;126713
10;900;146377;114867
11;1060;156985;104099
12;1304;166007;94833
13;1626;173759;86759
14;2033;180398;79713
15;2502;185904;73738
16;3135;190102;68907
17;3831;193183;65130
18;4707;195017;62420
19;5684;195617;60843
20;6713;194981;60450
21;7745;193251;61148
22;8841;190638;62665
23;9830;186985;65329
24;10721;182790;68633
25;11512;178123;72509
26;12017;173335;76792
27;12459;168406;81279
28;12610;163771;85763
29;12704;159638;89802
30;12708;155780;93656
31;12808;152334;97002
32;12596;149202;100346
33;12396;146938;102810
34;12236;145044;104864
35;12095;143376;106673
36;12015;141942;108187
37;12097;140608;109439
38;12082;139470;110592
39;12246;138208;111690
40;12178;137215;112751
41;12278;136266;113600
42;12519;135046;114579
43;12855;133623;115666
44;13181;132159;116804
45;13377;130267;118500
46;13539;128625;119980
47;13570;126953;121621
48;13576;125635;122933
49;13627;124342;124175
50;13743;122984;125417
51;13778;121598;126768
52;13772;120572;127800
53;13868;119529;128747
54;13955;118425;129764
55;13851;117412;130881
56;13790;116768;131586
57;13736;116072;132336
58;13772;115382;132990
59;13712;114846;133586
60;13590;114521;134033
61;13635;114420;134089
62;13791;114235;134118
63;13912;113635;134597
64;13846;113305;134993
65;13968;112831;135345
66;14023;112244;135877
67;14039;111828;136277
68;14089;111201;136854
69;13986;110965;137193
70;13940;110955;137249
71;13965;110587;137592
72;14043;110379;137722
73;14189;110130;137825
74;14294;109609;138241
75;14418;108910;138816
76;14224;108753;139167
77;14159;108566;139419
78;14164;108436;139544
79;14232;108072;139840
80;14118;107774;140252
81;13912;108177;140055
82;13969;108180;139995
83;13987;108281;139876
84;13980;108244;139920
85;13891;108404;139849
86;13918;108438;139788
87;13910;108533;139701
88;13936;108385;139823
89;13908;108498;139738
90;14018;108411;139715
91;14230;108279;139635
92;14339;107991;139814
93;14267;107723;140154
94;14207;107454;140483
95;14030;107273;140841
96;13931;107191;141022
97;14071;107349;140724
98;14189;107098;140857
99;14139;107043;140962
100;14106;107067;140971
101;13855;107337;140952
102;13746;107728;140670
103;13608;108258;140278
104;13669;108742;139733
105;13745;108885;139514
106;13936;108900;139308
107;13834;109048;139262
108;14011;108974;139159
109;14044;108996;139104
110;14271;108579;139294
111;14383;108200;139561
112;14380;107791;139973
113;14490;107281;140373
114;14574;106796;140774
115;14495;106635;141014
116;14644;106061;141439
117;14354;106004;141786
118;14162;106057;141925
119;14154;106317;141673
120;14099;106399;141646
121;14014;106823;141307
122;13923;107086;141135
123;13852;107514;140778
124;13869;107649;140626
125;13869;107711;140564
126;13887;107877;140380
127;14025;107960;140159
128;14060;107913;140171
129;14106;108018;140020
130;14228;107767;140149
131;14354;107506;140284
132;14347;107150;140647
133;14388;106562;141194
134;14336;106416;141392
135;14382;106080;141682
136;14185;105966;141993
137;14051;106241;141852
138;13910;106305;141929
139;13808;106614;141722
140;13612;107299;141233
141;13540;107929;140675
142;13675;108349;140120
143;13696;108588;139860
144;13828;108601;139715
145;13853;108714;139577
146;14128;108600;139416
147;14111;108454;139579
148;14209;108228;139707
149;14295;108058;139791
150;14375;107548;140221
1;39106;65416;157622
2;30985;15768;215391
3;4996;32288;224860
4;1914;52935;207295
5;1150;72620;188374
6;891;90586;170667
7;790;106827;154527
8;784;121522;139838
9;825;134692;126627
10;931;146397;114816
11;1073;156750;104321
12;1315;165820;95009
13;1630;173705;86809
14;2023;180459;79662
15;2469;186067;73608
16;3082;190475;68587
17;3872;193409;64863
18;4743;195291;62110
19;5704;195673;60767
20;6748;194983;60413
21;7817;193169;61158
22;8815;190502;62827
23;9852;186831;65461
24;10736;182588;68820
25;11363;178230;72551
26;11906;173525;76713
27;12304;169002;80838
28;12610;164436;85098
29;12611;160196;89337
30;12524;156577;93043
31;12550;153250;96344
32;12369;150433;99342
33;12381;147960;101803
34;12254;145870;104020
35;12151;144115;105878
36;12018;142619;107507
37;12138;141233;108773
38;12178;140015;109951
39;12232;138750;111162
40;12295;137498;112351
41;12411;136207;113526
42;12500;135076;114568
43;12686;133758;115700
44;12895;132360;116889
45;13146;131022;117976
46;13427;129563;119154
47;13735;127633;120776
48;13891;125802;122451
49;14041;124117;123986
50;13911;122659;125574
51;13879;121274;126991
52;13777;120150;128217
53;13573;119327;129244
54;13596;118726;129822
55;13513;118176;130455
56;13617;117691;130836
57;13572;117223;131349
58;13751;116590;131803
59;13899;115794;132451
60;13995;115042;133107
61;13840;114434;133870
62;13873;113972;134299
63;13929;113501;134714
64;13951;113182;135011
65;14103;112559;135482
66;14159;111937;136048
67;14195;111251;136698
68;14213;110923;137008
69;14174;110583;137387
70;14249;109900;137995
71;14185;109635;138324
72;13978;109223;138943
73;13798;109358;138988
74;13813;109588;138743
75;13827;109770;138547
76;13767;109608;138769
77;13852;109797;138495
78;14019;109476;138649
79;13928;109316;138900
80;13870;109291;138983
81;13984;108989;139171
82;14030;108653;139461
83;14028;108610;139506
84;14133;108496;139515
85;14087;108353;139704
86;14041;108352;139751
87;14068;108275;139801
88;14058;108177;139909
89;14140;107971;140033
90;14105;107792;140247
91;14064;107688;140392
92;13976;107755;140413
93;13865;107889;140390
94;13747;108254;140143
95;13730;108440;139974
96;13809;108730;139605
97;13941;108904;139299
98;14179;108646;139319
99;14209;108458;139477
100;14164;108229;139751
101;14220;108091;139833
102;14093;107949;140102
103;14055;107893;140196
104;14092;107833;140219
105;14154;107712;140278
106;14013;107681;140450
107;13955;107850;140339
108;13988;107853;140303
109;13886;107938;140320
110;13920;108031;140193
111;13857;108106;140181
112;13812;108284;140048
113;13967;108119;140058
114;14240;108065;139839
115;14363;107632;140149
116;14277;107216;140651
117;14263;107065;140816
118;14340;106818;140986
119;14232;106689;141223
120;14190;106697;141257
121;13950;107064;141130
122;13837;107290;141017
123;13707;107429;141008
124;13682;107860;140602
125;13584;108192;140368
126;13653;108577;139914
127;13625;108766;139753
128;13721;108956;139467
129;13855;108945;139344
130;14066;108869;139209
131;14153;108741;139250
132;14380;108248;139516
133;14382;107666;140096
134;14347;107385;140412
135;14234;106993;140917
136;14276;106730;141138
137;14237;106794;141113
138;14118;106854;141172
139;13947;107055;141142
140;13886;107245;141013
141;13826;107402;140916
142;13805;107663;140676
143;13824;107881;140439
144;13712;108046;140386
145;13805;108173;140166
146;13859;108264;140021
147;13822;108570;139752
148;13974;108454;139716
149;14015;108407;139722
150;14142;108289;139713
1;39419;65462;157263
2;31446;15813;214885
3;5069;32199;224876
4;2030;52653;207461
5;1149;72321;188674
6;868;90562;170714
7;753;106828;154563
8;738;121490;139916
9;763;134535;126846
10;844;146465;114835
11;968;157069;104107
12;1203;166182;94759
13;1506;174331;86307
14;1918;181142;79084
15;2380;186599;73165
16;2958;190959;68227
17;3697;194158;64289
18;4571;195980;61593
19;5520;196721;59903
20;6611;196255;59278
21;7636;194517;59991
22;8731;191787;61626
23;9592;188345;64207
24;10443;184300;67401
25;10942;179965;71237
26;11365;175708;75071
27;11531;171750;78863
28;11615;167888;82641
29;11758;164393;85993
30;11684;161277;89183
31;11609;158611;91924
32;11645;156168;94331
33;11603;154078;96463
34;11660;151974;98510
35;11739;149941;100464
36;11952;148107;102085
37;12191;146047;103906
38;12392;144090;105662
39;12497;142239;107408
40;12851;140026;109267
41;13068;137921;111155
42;13450;135536;113158
43;13665;133200;115279
44;13955;130591;117598
45;14022;128306;119816
46;14096;126217;121831
47;13868;124650;123626
48;13721;123228;125195
49;13790;121966;126388
50;13702;120951;127491
51;13585;120078;128481
52;13610;119340;129194
53;13495;118673;129976
54;13415;118275;130454
55;13366;118120;130658
56;13450;117629;131065
57;13530;117305;131309
58;13592;116778;131774
59;13676;116174;132294
60;13679;115587;132878
61;13780;115063;133301
62;13850;114645;133649
63;13919;114177;134048
64;14079;113517;134548
65;14263;112456;135425
66;14198;111821;136125
67;14066;111220;136858
68;13884;111016;137244
69;13934;110905;137305
70;13876;110613;137655
71;13896;110466;137782
72;13903;110352;137889
73;14031;110306;137807
74;14051;110125;137968
75;14003;109934;138207
76;14195;109553;138396
77;13993;109429;138722
78;14013;109280;138851
79;13952;109183;139009
80;13996;109104;139044
81;13816;108981;139347
82;13765;109194;139185
83;13860;109129;139155
84;13874;109194;139076
85;13975;109103;139066
86;13832;109221;139091
87;13886;109358;138900
88;13899;109396;138849
89;14005;109182;138957
90;14074;109032;139038
91;14030;108854;139260
92;14275;108434;139435
93;14288;107996;139860
94;14380;107521;140243
95;14435;106999;140710
96;14432;106773;140939
97;14234;106707;141203
98;14133;106838;141173
99;13936;106954;141254
100;13875;107161;141108
101;13711;107680;140753
102;13808;107989;140347
103;13591;108583;139970
104;13700;108899;139545
105;13658;109330;139156
106;13948;109285;138911
107;14109;108891;139144
108;14091;108789;139264
109;14085;108685;139374
110;14192;108528;139424
111;14324;108154;139666
112;14395;107697;140052
113;14570;107106;140468
114;14660;106584;140900
115;14654;105813;141677
116;14584;105408;142152
117;14250;105502;142392
118;14080;105733;142331
119;13921;105966;142257
120;13935;106040;142169
121;13752;106521;141871
122;13711;106919;141514
123;13560;107565;141019
124;13558;107942;140644
125;13755;108355;140034
126;13739;108623;139782
127;13813;108806;139525
128;13890;108946;139308
129;13978;108808;139358
130;14115;108680;139349
131;14295;108268;139581
132;14331;107949;139864
133;14287;107769;140088
134;14336;107445;140363
135;14389;107007;140748
136;14287;106824;141033
137;14230;106866;141048
138;14193;106724;141227
139;14184;106575;141385
140;14232;106557;141355
141;14209;106510;141425
142;13905;106761;141478
143;13657;107126;141361
144;13508;108073;140563
145;13435;108686;140023
146;13478;109232;139434
147;13703;109480;138961
148;13917;109683;138544
149;13963;109503;138678
150;14011;109375;138758
1;39380;65542;157222
2;31276;15769;215099
3;5150;32136;224858
4;1990;52472;207682
5;1174;72176;188794
6;832;90288;171024
7;706;106805;154633
8;740;121401;140003
9;767;134686;126691
10;859;146505;114780
11;988;156991;104165
12;1219;166164;94761
13;1522;174046;86576
14;1866;180704;79574
15;2384;186447;73313
16;2975;190832;68337
17;3715;193986;64443
18;4557;195972;61615
19;5405;196830;59909
20;6365;196528;59251
21;7335;195003;59806
22;8471;192547;61126
23;9423;189159;63562
24;10144;185397;66603
25;10746;181354;70044
26;11123;177247;73774
27;11456;173198;77490
28;11682;169219;81243
29;11903;165398;84843
30;11910;162016;88218
31;12055;158765;91324
32;12146;155642;94356
33;12008;152958;97178
34;11995;150553;99596
35;12012;148367;101765
36;11958;146646;103540
37;12002;145030;105112
38;12369;143086;106689
39;12516;141188;108440
40;12809;139228;110107
41;13022;137127;111995
42;13191;135265;113688
43;13359;133458;115327
44;13398;131753;116993
45;13556;129889;118699
46;13781;127883;120480
47;13930;126012;122202
48;14147;124053;123944
49;14152;122152;125840
50;14172;120354;127618
51;14128;118969;129047
52;13939;118064;130141
53;13715;117679;130750
54;13758;116929;131457
55;13654;116322;132168
56;13663;115853;132628
57;13781;115489;132874
58;13600;115197;133347
59;13578;115034;133532
60;13584;114820;133740
61;13634;114680;133830
62;13728;114474;133942
63;13828;113865;134451
64;13867;113469;134808
65;13917;113108;135119
66;14189;112409;135546
67;14372;111614;136158
68;14263;111108;136773
69;14261;110357;137526
70;14183;110126;137835
71;14075;109770;138299
72;14079;109613;138452
73;13957;109520;138667
74;14046;109477;138621
75;14282;109057;138805
76;14114;108698;139332
77;14012;108648;139484
78;14069;108528;139547
79;14039;108501;139604
80;14276;108021;139847
81;14189;107949;140006
82;14092;107948;140104
83;14130;108056;139958
84;14136;107860;140148
85;13863;107893;140388
86;13891;108017;140236
87;13897;108151;140096
88;14010;108313;139821
89;14061;107977;140106
90;14124;108032;139988
91;14149;107723;140272
92;14071;107785;140288
93;13988;107850;140306
94;14028;108004;140112
95;13982;107883;140279
96;13931;107935;140278
97;13909;108210;140025
98;13860;108230;140054
99;13853;108346;139945
100;14064;108372;139708
101;14117;108448;139579
102;14145;108198;139801
103;14198;107899;140047
104;14091;107786;140267
105;14127;107703;140314
106;13933;107854;140357
107;14032;107959;140153
108;14074;108170;139900
109;14083;107950;140111
110;14040;107964;140140
111;14061;107985;140098
112;14031;108055;140058
113;14034;107925;140185
114;14040;108003;140101
115;13838;108115;140191
116;13885;108211;140048
117;13996;108261;139887
118;14085;108143;139916
119;14051;108282;139811
120;14130;108126;139888
121;14195;108074;139875
122;14019;108293;139832
123;14082;108166;139896
124;14336;107962;139846
125;14272;107677;140195
126;14382;107132;140630
127;14220;106994;140930
128;14085;106885;141174
129;14041;106957;141146
130;13905;107035;141204
131;13862;107278;141004
132;13898;107549;140697
133;13965;107534;140645
134;14000;107599;140545
135;13979;107526;140639
136;13874;107656;140614
137;13889;107826;140429
138;14061;107844;140239
139;14116;107869;140159
140;14079;107574;140491
141;14210;107448;140486
142;14076;107454;140614
143;14040;107395;140709
144;13908;107735;140501
145;13934;107790;140420
146;13905;108057;140182
147;13889;108218;140037
148;14015;107994;140135
149;14127;107851;140166
150;14266;107753;140125
1;39305;65751;157088
2;31563;15615;214966
3;5071;32178;224895
4;2068;52604;207472
5;1251;72001;188892
6;943;89948;171253
7;856;106159;155129
8;839;120929;140376
9;860;134043;127241
10;975;145637;115532
11;1119;155974;105051
12;1383;165068;95693
13;1703;172966;87475
14;2186;179475;80483
15;2699;184828;74617
16;3354;188994;69796
17;4117;191839;66188
18;4963;193549;63632
19;5871;194153;62120
20;6848;193589;61707
21;7953;191916;62275
22;9029;189135;63980
23;10007;185570;66567
24;10917;181386;69841
25;11570;176895;73679
26;12120;172131;77893
27;12573;167291;82280
28;12691;162917;86536
29;12620;159021;90503
30;12626;155486;94032
31;12534;152233;97377
32;12568;149472;100104
33;12468;147134;102542
34;12424;144991;104729
35;12381;143186;106577
36;12418;141281;108445
37;12409;139712;110023
38;12274;138584;111286
39;12397;137298;112449
40;12534;135951;113659
41;12601;134541;115002
42;12884;133098;116162
43;12928;131654;117562
44;13300;129913;118931
45;13525;128211;120408
46;13649;126503;121992
47;13566;125141;123437
48;13793;123777;124574
49;13813;122242;126089
50;13634;121196;127314
51;13573;120483;128088
52;13778;119446;128920
53;13923;118524;129697
54;13925;117528;130691
55;13964;116756;131424
56;13893;115828;132423
57;13862;115101;133181
58;13933;114506;133705
59;14011;114031;134102
60;13926;113560;134658
61;13879;113167;135098
62;13810;112681;135653
63;13791;112426;135927
64;13973;111959;136212
65;14055;111656;136433
66;14044;111416;136684
67;14184;110972;136988
68;14181;110607;137356
69;14162;110124;137858
70;14194;109604;138346
71;14138;109226;138780
72;14140;109007;138997
73;14204;108954;138986
74;14067;108926;139151
75;14236;108714;139194
76;14149;108358;139637
77;14233;108073;139838
78;14184;107661;140299
79;14171;107446;140527
80;14048;107416;140680
81;13836;107559;140749
82;13794;107628;140722
83;13762;108002;140380
84;13898;108204;140042
85;13980;108393;139771
86;14226;108298;139620
87;14244;107937;139963
88;14193;107629;140322
89;14056;107387;140701
90;13861;107638;140645
91;13919;108002;140223
92;13860;108063;140221
93;13914;107947;140283
94;13999;108072;140073
95;14023;108231;139890
96;14038;108351;139755
97;14132;108023;139989
98;14013;107966;140165
99;14033;107886;140225
100;13989;108163;139992
101;14070;108073;140001
102;14161;107902;140081
103;14386;107698;140060
104;14676;106885;140583
105;14517;106330;141297
106;14351;106020;141773
107;14269;106113;141762
108;14051;106165;141928
109;14063;106419;141662
110;13973;106555;141616
111;13888;106935;141321
112;13945;107343;140856
113;14034;107632;140478
114;14120;107733;140291
115;14240;107567;140337
116;14206;107520;140418
117;14129;107620;140395
118;14422;107232;140490
119;14461;106800;140883
120;14289;106827;141028
121;14400;106480;141264
122;14484;106091;141569
123;14391;105756;141997
124;14304;105601;142239
125;14285;105546;142313
126;14192;105766;142186
127;14067;105804;142273
128;14028;106031;142085
129;13885;106547;141712
130;13793;106986;141365
131;13733;107340;141071
132;13695;107701;140748
133;13700;108247;140197
134;13747;108443;139954
135;14013;108384;139747
136;14183;108161;139800
137;14091;107998;140055
138;14112;107842;140190
139;14254;107387;140503
140;14281;107214;140649
141;14302;106843;140999
142;14225;106909;141010
143;14198;106869;141077
144;14076;106842;141226
145;14119;107006;141019
146;14015;107152;140977
147;14080;107132;140932
148;13992;107233;140919
149;13972;107381;140791
150;13917;107538;140689
1;39584;65431;157129
2;31516;15572;215056
3;4996;32080;225068
4;1953;52609;207582
5;1173;72187;188784
6;899;90294;170951
7;772;106316;155056
8;702;121124;140318
9;720;134547;126877
10;812;146575;114757
11;937;157005;104202
12;1144;166451;94549
13;1392;174710;86042
14;1809;181536;78799
15;2248;187078;72818
16;2764;191603;67777
17;3389;194990;63765
18;4303;197029;60812
19;5215;197784;59145
20;6176;197547;58421
21;7222;196314;58608
22;8272;193872;60000
23;9189;190526;62429
24;9835;186980;65329
25;10460;183125;68559
26;11085;178851;72208
27;11425;174644;76075
28;11629;170538;79977
29;11742;166738;83664
30;11880;163216;87048
31;11901;160173;90070
32;11873;157184;93087
33;11833;154566;95745
34;11815;152436;97893
35;11774;150472;99898
36;11840;148618;101686
37;12001;146778;103365
38;12151;145026;104967
39;12275;143312;106557
40;12459;141384;108301
41;12756;139527;109861
42;12955;137332;111857
43;13239;135228;113677
44;13519;133040;115585
45;13631;130948;117565
46;13652;129004;119488
47;13762;127029;121353
48;13654;125440;123050
49;13534;124115;124495
50;13552;122769;125823
51;13560;121643;126941
52;13585;120681;127878
53;13580;119999;128565
54;13550;119136;129458
55;13437;118662;130045
56;13433;118164;130547
57;13370;117837;130937
58;13553;117366;131225
59;13660;116756;131728
60;13728;116165;132251
61;13900;115442;132802
62;14021;114639;133484
63;13964;114027;134153
64;13981;113491;134672
65;14164;112928;135052
66;14318;111922;135904
67;14230;111197;136717
68;14005;110691;137448
69;14038;110259;137847
70;14065;109941;138138
71;14014;109639;138491
72;13959;109563;138622
73;13942;109581;138621
74;14078;109097;138969
75;13889;109052;139203
76;13811;109150;139183
77;13634;109315;139195
78;13619;109588;138937
79;13591;109858;138695
80;13623;110023;138498
81;13717;110116;138311
82;13888;109935;138321
83;13942;109755;138447
84;14056;109612;138476
85;14240;109284;138620
86;14124;109108;138912
87;14253;108674;139217
88;14426;108170;139548
89;14483;107487;140174
90;14404;106933;140807
91;14265;106394;141485
92;14239;106418;141487
93;14203;106427;141514
94;14156;106424;141564
95;13982;106589;141573
96;13924;106865;141355
97;13881;107088;141175
98;13877;107407;140860
99;13870;107520;140754
100;14056;107618;140470
101;14025;107588;140531
102;13967;107365;140812
103;13893;107565;140686
104;13851;107759;140534
105;13854;107791;140499
106;13954;107870;140320
107;13919;108309;139916
108;13881;108506;139757
109;13975;108363;139806
110;14067;108229;139848
111;14079;108120;139945
112;14094;108021;140029
113;14174;107947;140023
114;14226;107674;140244
115;14080;107541;140523
116;13970;107714;140460
117;13951;107742;140451
118;13950;107934;140260
119;13906;108081;140157
120;13992;108069;140083
121;14007;107927;140210
122;14025;107924;140195
123;14211;107592;140341
124;14213;107329;140602
125;14179;107250;140715
126;14246;107192;140706
127;14166;107101;140877
128;14028;106930;141186
129;14042;106980;141122
130;13900;106980;141264
131;13833;107171;141140
132;13885;107343;140916
133;13789;107688;140667
134;13731;108069;140344
135;13702;108496;139946
136;13874;108564;139706
137;14001;108651;139492
138;14070;108681;139393
139;14167;108352;139625
140;14235;107992;139917
141;14204;107927;140013
142;14254;107563;140327
143;14233;107351;140560
144;14394;107130;140620
145;14339;106819;140986
146;14173;106842;141129
147;14061;106939;141144
148;13890;107050;141204
149;13919;107339;140886
150;13868;107478;140798
1;39592;65413;157139
2;31435;15536;215173
3;5041;31970;225133
4;2019;52536;207589
5;1198;71959;188987
6;932;90098;171114
7;803;106210;155131
8;751;121129;140264
9;796;134420;126928
10;861;146185;115098
11;1021;156780;104343
12;1256;166084;94804
13;1538;174102;86504
14;1877;180846;79421
15;2424;186275;73445
16;2997;190506;68641
17;3696;193729;64719
18;4589;195564;61991
19;5493;196289;60362
20;6540;195800;59804
21;7529;194221;60394
22;8612;191531;62001
23;9634;188056;64454
24;10593;184002;67549
25;11401;179424;71319
26;11898;174703;75543
27;12170;170009;79965
28;12318;165749;84077
29;12416;161762;87966
30;12435;158155;91554
31;12307;155116;94721
32;12310;152200;97634
33;12126;149807;100211
34;11941;147788;102415
35;11841;146175;104128
36;11859;144864;105421
37;11862;143683;106599
38;12109;142277;107758
39;12398;140611;109135
40;12470;139015;110659
41;12673;137543;111928
42;12812;136111;113221
43;13103;134485;114556
44;13310;132696;116138
45;13635;130617;117892
46;13844;128730;119570
47;14008;126631;121505
48;14230;124410;123504
49;14197;122342;125605
50;14071;120723;127350
51;13716;119756;128672
52;13604;119219;129321
53;13489;118406;130249
54;13491;117902;130751
55;13509;117544;131091
56;13451;117247;131446
57;13563;116656;131925
58;13501;116391;132252
59;13608;115992;132544
60;13660;115500;132984
61;13752;114952;133440
62;13863;114541;133740
63;13878;114085;134181
64;14018;113561;134565
65;14241;112909;134994
66;14178;112132;135834
67;14525;111256;136363
68;14491;110217;137436
69;14540;109438;138166
70;14476;108806;138862
71;14381;108189;139574
72;14161;108093;139890
73;13953;107902;140289
74;13809;108100;140235
75;13749;108348;140047
76;13562;108741;139841
77;13711;108920;139513
78;13721;109199;139224
79;13829;109435;138880
80;13736;109612;138796
81;13959;109391;138794
82;14119;109146;138879
83;14131;108811;139202
84;13944;108927;139273
85;13934;108924;139286
86;14068;108900;139176
87;14117;108607;139420
88;14147;108466;139531
89;14069;108412;139663
90;14218;107949;139977
91;14151;107770;140223
92;14055;107623;140466
93;13995;107597;140552
94;14023;107756;140365
95;14053;107889;140202
96;13907;108008;140229
97;13852;108188;140104
98;13794;108512;139838
99;13808;108604;139732
100;13868;108596;139680
101;13917;108673;139554
102;13920;108734;139490
103;13965;108613;139566
104;14061;108342;139741
105;13942;108314;139888
106;13944;108634;139566
107;13974;108564;139606
108;14014;108411;139719
109;13904;108799;139441
110;14039;108481;139624
111;13986;108584;139574
112;14063;108350;139731
113;14078;108311;139755
114;14181;107817;140146
115;14019;107852;140273
116;14056;107925;140163
117;14220;107510;140414
118;14265;107239;140640
119;14094;107062;140988
120;13955;107311;140878
121;13989;107268;140887
122;13974;107274;140896
123;14096;107436;140612
124;14035;107365;140744
125;13832;107582;140730
126;13859;107714;140571
127;14062;107539;140543
128;14018;107597;140529
129;14003;107642;140499
130;14002;107606;140536
131;14111;107351;140682
132;14065;107287;140792
133;13916;107452;140776
134;14001;107432;140711
135;14149;107232;140763
136;14246;106982;140916
137;14133;106870;141141
138;14141;106943;141060
139;14081;107062;141001
140;14062;107243;140839
141;13894;107330;140920
142;14006;107566;140572
143;14126;107355;140663
144;14160;107453;140531
145;14316;106963;140865
146;14193;106937;141014
147;14247;106714;141183
148;14209;106576;141359
149;14093;106765;141286
150;14228;106562;141354
1;39296;66141;156707
2;31633;15479;215032
3;4984;31836;225324
4;1989;52430;207725
5;1197;72108;188839
6;814;90152;171178
7;742;106449;154953
8;718;121274;140152
9;742;134537;126865
10;813;146336;114995
11;944;156938;104262
12;1147;166315;94682
13;1410;174440;86294
14;1792;181301;79051
15;2257;186948;72939
16;2811;191619;67714
17;3463;194999;63682
18;4169;197245;60730
19;5090;198322;58732
20;6095;198164;57885
21;7032;196990;58122
22;8030;194845;59269
23;8919;191740;61485
24;9660;188236;64248
25;10234;184407;67503
26;10774;180476;70894
27;11103;176592;74449
28;11418;172572;78154
29;11530;168823;81791
30;11509;165482;85153
31;11563;162519;88062
32;11676;159618;90850
33;11857;156926;93361
34;11845;154375;95924
35;11836;152218;98090
36;11900;150178;100066
37;11985;148182;101977
38;12115;146371;103658
